id,opening_hours,fee,geometry,latitude,longitude,atm_type,accessibility,address,name,district,neighborhood_id,neighborhood,district_id
7414733269,,,POINT (13.4215532 52.4934341),52.4934341,13.4215532,standalone,accessible,"Kottbusser Damm, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
7414790250,,,POINT (13.4211566 52.4932261),52.4932261,13.4211566,standalone,accessible,"Böckhstraße, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
7454045230,,,POINT (13.3945603 52.5074171),52.5074171,13.3945603,standalone,accessible,"Markgrafenstraße, 10969, Berlin",Iccash,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
7538681785,,,POINT (13.3292385 52.4785236),52.4785236,13.3292385,standalone,,"Wexstraße, 32, 10715, Berlin",Bankhaus August Lenz,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
7570536847,,,POINT (13.419624 52.4952436),52.4952436,13.419624,standalone,,"Graefestraße, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
7580993767,,,POINT (13.2912631 52.4974527),52.4974527,13.2912631,standalone,,"Kurfürstendamm, 10711, Berlin",Euronet Worldwide,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
7580993768,,,POINT (13.290614 52.497517),52.497517,13.290614,standalone,,"Kurfürstendamm, 10711, Berlin",unknown_atm,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
7589506271,,,POINT (13.3885732 52.5146079),52.5146079,13.3885732,standalone,partially accessible,"Französische Straße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
7598149832,,,POINT (13.3281593 52.4762174),52.4762174,13.3281593,standalone,,"Bundesallee, 64, 12161, Berlin",Euronet,Tempelhof-Schöneberg,0702,Friedenau,11007007
7606373128,,,POINT (13.3476212 52.5526083),52.5526083,13.3476212,standalone,,"Müllerstraße, 13349, Berlin",Postbank,Mitte,0105,Wedding,11001001
7660539090,,,POINT (13.347555 52.4820167),52.4820167,13.347555,standalone,,"Dominicusstraße, 26, 10823, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
7674885955,24/7,,POINT (13.4637975 52.4978441),52.4978441,13.4637975,standalone,accessible,"Stralauer Allee, 17b, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
7680201165,,,POINT (13.3659627 52.4749802),52.4749802,13.3659627,standalone,,"Erika-Gräfin-von-Brockdorff-Platz, 12101, Berlin",Reisebank Ag,Tempelhof-Schöneberg,0701,Schöneberg,11007007
7680586785,,,POINT (13.4433767 52.4822603),52.4822603,13.4433767,standalone,,"Weserstraße, 12045, Berlin",IC Cash Services,Neukölln,0801,Neukölln,11008008
7700186856,,,POINT (13.3290934 52.4659255),52.4659255,13.3290934,standalone,,"Rheinstraße, 12161, Berlin",Euronet,Tempelhof-Schöneberg,0702,Friedenau,11007007
7700194535,,,POINT (13.3468131 52.4803743),52.4803743,13.3468131,standalone,,"Hauptstraße, 10827, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
7703068152,,,POINT (13.326476 52.479754),52.479754,13.326476,standalone,,"Mainzer Straße, 10715, Berlin",Cardpoint GmbH,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
7705812127,,,POINT (13.3309784 52.4677058),52.4677058,13.3309784,standalone,,"Rheinstraße, 12161, Berlin",Euronet Worldwide,Tempelhof-Schöneberg,0702,Friedenau,11007007
7709526505,24/7,,POINT (13.4917155 52.5011496),52.5011496,13.4917155,standalone,accessible,"Lückstraße, 10317, Berlin",Cashzone,Lichtenberg,1112,Rummelsburg,11011011
7741324057,,,POINT (13.3444599 52.4633227),52.4633227,13.3444599,standalone,,"Canovastraße, 12157, Berlin",IC Cash Services,Tempelhof-Schöneberg,0701,Schöneberg,11007007
7750465047,24/7,,POINT (13.449137 52.4854183),52.4854183,13.449137,standalone,not accessible,"Elsenstraße, 12059, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
7761809840,,,POINT (13.3582645 52.5435359),52.5435359,13.3582645,standalone,,"Triftstraße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
7773607315,,,POINT (13.3500972 52.5468625),52.5468625,13.3500972,standalone,,"Brüsseler Straße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
7778308554,,,POINT (13.4539263 52.5173407),52.5173407,13.4539263,standalone,,"Petersburger Straße, 10247, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
7778308566,,,POINT (13.4497239 52.5226906),52.5226906,13.4497239,indoor,,"Petersburger Straße, 10249, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
7807193687,,,POINT (13.3992551 52.5318864),52.5318864,13.3992551,indoor,,"Brunnenstraße, 180, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
7813229433,24/7,,POINT (13.3834246 52.5562568),52.5562568,13.3834246,standalone,accessible,"Osloer Straße, 13359, Berlin",Euronet,Mitte,0106,Gesundbrunnen,11001001
7823742545,,,POINT (13.3774842 52.5352655),52.5352655,13.3774842,standalone,,"Chausseestraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
7840293991,24/7,,POINT (13.3820866 52.5522169),52.5522169,13.3820866,standalone,accessible,"Badstraße, 13357, Berlin",Postbank,Mitte,0106,Gesundbrunnen,11001001
7840293993,24/7,,POINT (13.3817542 52.5523638),52.5523638,13.3817542,standalone,accessible,"Prinzenallee, 13357, Berlin",Postbank,Mitte,0106,Gesundbrunnen,11001001
7843680615,,,POINT (13.4266622 52.4884686),52.4884686,13.4266622,standalone,,"Hobrechtstraße, 12047, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
7850361034,,,POINT (13.3647616 52.4939689),52.4939689,13.3647616,standalone,,"Goebenstraße, 10783, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
7899286105,,,POINT (13.4428034 52.5003675),52.5003675,13.4428034,standalone,,"Schlesische Straße, 10997, Berlin",Cashzone,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
7943061370,,,POINT (13.3090006 52.5067093),52.5067093,13.3090006,standalone,,"Kantstraße, 10627, Berlin",Iccash Services,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
7993441908,,,POINT (13.3122401 52.4805664),52.4805664,13.3122401,standalone,,"A 100, 10713, Berlin",unknown_atm,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
7994867492,24/7,,POINT (13.4952711 52.5046484),52.5046484,13.4952711,standalone,accessible,"Weitlingstraße, 10317, Berlin",Cashzone,Lichtenberg,1112,Rummelsburg,11011011
8016439846,24/7,,POINT (13.3525555 52.5503724),52.5503724,13.3525555,standalone,accessible,"Müllerstraße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
8016439847,,,POINT (13.3535349 52.5487082),52.5487082,13.3535349,standalone,accessible,"Brüsseler Straße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
8023099839,,,POINT (13.4224003 52.492067),52.492067,13.4224003,standalone,,"Kottbusser Damm, 18, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
8039726232,,,POINT (13.3055315 52.5110922),52.5110922,13.3055315,standalone,,"Wilmersdorfer Straße, 134, 10627, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
8091571001,24/7,,POINT (13.410507 52.5334954),52.5334954,13.410507,standalone,not accessible,"Schwedter Straße, 10119, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
8095094739,24/7,,POINT (13.4386565 52.4814618),52.4814618,13.4386565,standalone,not accessible,"Erkstraße, 12043, Berlin",Atm Geldautomat,Neukölln,0801,Neukölln,11008008
8120989359,,,POINT (13.3206288 52.4573291),52.4573291,13.3206288,standalone,,"Schloßstraße, 12163, Berlin",Santander,Steglitz-Zehlendorf,0601,Steglitz,11006006
8120989379,,,POINT (13.3209333 52.457667),52.457667,13.3209333,indoor,,"Schloßstraße, 34, 12163, Berlin",Euronet,Steglitz-Zehlendorf,0601,Steglitz,11006006
8155219723,06:00-23:00,,POINT (13.4374264 52.4549015),52.4549015,13.4374264,indoor,,"Britzer Damm, 88, 12347, Berlin",Berliner Volksbank,Neukölln,0802,Britz,11008008
8176291352,24/7,,POINT (13.3813715 52.5523166),52.5523166,13.3813715,standalone,accessible,"Badstraße, 13357, Berlin",Postbank,Mitte,0106,Gesundbrunnen,11001001
8190374779,,,POINT (13.3335042 52.5208252),52.5208252,13.3335042,standalone,,"Jagowstraße, 10555, Berlin",Ing,Mitte,0102,Moabit,11001001
8190470805,,,POINT (13.3455872 52.5463934),52.5463934,13.3455872,standalone,,"Seestraße, 13353, Berlin",Ing,Mitte,0105,Wedding,11001001
8193101449,,,POINT (13.3541088 52.4977319),52.4977319,13.3541088,standalone,,"Maaßenstraße, 10777, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
8200085126,,,POINT (13.307872 52.4671222),52.4671222,13.307872,indoor,,"Breitenbachplatz, 12, 14195, Berlin",Berliner Sparkasse,Steglitz-Zehlendorf,0605,Dahlem,11006006
8255154308,,,POINT (13.3612346 52.5040397),52.5040397,13.3612346,standalone,,"Lützowstraße, 31, 10785, Berlin",Euronet,Mitte,0104,Tiergarten,11001001
8264511435,,,POINT (13.3371733 52.5029162),52.5029162,13.3371733,standalone,,"Marburger Straße, 10789, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
8277871447,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.5756543 52.4447796),52.4447796,13.5756543,indoor,accessible,"Grünstraße, 12555, Berlin",Berliner Sparkasse,Treptow-Köpenick,0910,Köpenick,11009009
8389925451,,,POINT (13.3311912 52.4926042),52.4926042,13.3311912,standalone,,"Bundesallee, 10717, Berlin",Iccash,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
8422865840,,,POINT (13.3305342 52.4874839),52.4874839,13.3305342,standalone,,"Berliner Straße, 10715, Berlin",Iccash,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
8423617310,,,POINT (13.348843 52.4818071),52.4818071,13.348843,standalone,,"Dominicusstraße, 10827, Berlin",Cashzone,Tempelhof-Schöneberg,0701,Schöneberg,11007007
8459383482,,,POINT (13.5766785 52.4586804),52.4586804,13.5766785,standalone,,"Bahnhofstraße, 33-38, 12555, Berlin",Postbank,Treptow-Köpenick,0910,Köpenick,11009009
8467240335,,,POINT (13.588803 52.5123206),52.5123206,13.588803,standalone,,"Heinrich-Grüber-Straße, 12621, Berlin",Ic-Cash Service,Marzahn-Hellersdorf,1003,Kaulsdorf,11010010
8481166821,,,POINT (13.393933 52.5085721),52.5085721,13.393933,standalone,,"Charlottenstraße, 17, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
8481166822,,,POINT (13.3940326 52.5104774),52.5104774,13.3940326,standalone,,"Leipziger Straße, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
8488899629,,,POINT (13.3516755 52.4990589),52.4990589,13.3516755,standalone,,"Motzstraße, 10777, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
8518239718,,,POINT (13.4292163 52.4717839),52.4717839,13.4292163,standalone,,"Thomasstraße, 12053, Berlin",Euronet Worldwide,Neukölln,0801,Neukölln,11008008
8518245117,,,POINT (13.4350602 52.4689079),52.4689079,13.4350602,indoor,,"Emser Straße, 12051, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
8541232420,,,POINT (13.3389443 52.4860735),52.4860735,13.3389443,standalone,,"Meraner Straße, 10825, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
8552768801,,,POINT (13.3512507 52.5406002),52.5406002,13.3512507,standalone,,"Torfstraße, 13353, Berlin",Euronet,Mitte,0105,Wedding,11001001
8582058496,24/7,,POINT (13.4673478 52.5027865),52.5027865,13.4673478,standalone,,"Hauptstraße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
8688703615,,,POINT (13.4116209 52.5380313),52.5380313,13.4116209,standalone,accessible,"Oderberger Straße, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
8690315758,24/7,,POINT (13.5257668 52.4819621),52.4819621,13.5257668,standalone,accessible,"Treskowallee, 10318, Berlin",Berliner Volksbank,Lichtenberg,1102,Karlshorst,11011011
8709164236,24/7,,POINT (13.3156221 52.5776766),52.5776766,13.3156221,standalone,partially accessible,"Eichborndamm, 13403, Berlin",Euronet,Reinickendorf,1201,Reinickendorf,11012012
8720236620,24/7,,POINT (13.3991916 52.4937211),52.4937211,13.3991916,standalone,,"Schleiermacherstraße, 10961, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
8757852928,,,POINT (13.412926 52.5540783),52.5540783,13.412926,standalone,,"Bornholmer Straße, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
8791652278,24/7,,POINT (13.4971367 52.4646757),52.4646757,13.4971367,standalone,,"Köpenicker Landstraße, 296, 12437, Berlin",Ncr,Treptow-Köpenick,0905,Niederschöneweide,11009009
8794492338,,,POINT (13.4327595 52.5022578),52.5022578,13.4327595,standalone,,"Wrangelstraße, 10997, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
8806284626,,,POINT (13.6056125 52.5377324),52.5377324,13.6056125,standalone,,"Peter-Weiss-Gasse, 12627, Berlin",unknown_atm,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
8806284632,,fee applies,POINT (13.6072182 52.537101),52.537101,13.6072182,standalone,,"Nelly-Sachs-Straße, 12627, Berlin",Bankhaus August Lenz,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
8844772160,24/7,,POINT (13.4037433 52.5255964),52.5255964,13.4037433,standalone,accessible,"Rosenthaler Straße, 51, 10178, Berlin",Euronet,Mitte,0101,Mitte,11001001
8922094492,,,POINT (13.4973736 52.5094115),52.5094115,13.4973736,standalone,,"Weitlingstraße, 10317, Berlin",Reisebank,Lichtenberg,1112,Rummelsburg,11011011
8922113187,,,POINT (13.4974321 52.5094019),52.5094019,13.4974321,standalone,,"Weitlingstraße, 10317, Berlin",Reisebank,Lichtenberg,1112,Rummelsburg,11011011
8952330172,,,POINT (13.3754442 52.4550936),52.4550936,13.3754442,standalone,,"Alarichstraße, 12105, Berlin",unknown_atm,Tempelhof-Schöneberg,0703,Tempelhof,11007007
8972711700,24/7,,POINT (13.3565508 52.4806527),52.4806527,13.3565508,indoor,,"Torgauer Straße, 10829, Berlin",Berliner Volksbank,Tempelhof-Schöneberg,0701,Schöneberg,11007007
8989614464,,,POINT (13.3435296 52.50083),52.50083,13.3435296,standalone,,"Bayreuther Straße, 10789, Berlin",Berliner Volksbank,Tempelhof-Schöneberg,0701,Schöneberg,11007007
9028456436,,,POINT (13.4254591 52.479656),52.479656,13.4254591,indoor,,"Hermannstraße, 12049, Berlin",unknown_atm,Neukölln,0801,Neukölln,11008008
9037817347,,,POINT (13.1938288 52.4309774),52.4309774,13.1938288,indoor,,"Hohenzollernplatz, 6, 14129, Berlin",Ing,Steglitz-Zehlendorf,0606,Nikolassee,11006006
9038184112,,,POINT (13.3852874 52.4708274),52.4708274,13.3852874,standalone,,"Tempelhofer Damm, 12099, Berlin",Euronet,Tempelhof-Schöneberg,0703,Tempelhof,11007007
9043453328,24/7,,POINT (13.4389861 52.5006729),52.5006729,13.4389861,standalone,accessible,"Skalitzer Straße, 10997, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
9099183859,,,POINT (13.4417995 52.500519),52.500519,13.4417995,standalone,,"Oppelner Straße, 10997, Berlin",Ec Atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
9144971609,,,POINT (13.3785433 52.5443385),52.5443385,13.3785433,standalone,not accessible,"Hochstraße, 46, 13357, Berlin",Postbank,Mitte,0106,Gesundbrunnen,11001001
9165913334,,,POINT (13.3799974 52.5714533),52.5714533,13.3799974,standalone,,"Provinzstraße, 13409, Berlin",Euronet,Reinickendorf,1201,Reinickendorf,11012012
9174631305,,,POINT (13.3115965 52.5121533),52.5121533,13.3115965,standalone,,"Bismarckstraße, 10587, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
9186687243,,,POINT (13.3651855 52.5326784),52.5326784,13.3651855,standalone,,"George-Stephenson-Straße, 10557, Berlin",Sparkasse,Mitte,0102,Moabit,11001001
9248155940,,,POINT (13.3466036 52.5505194),52.5505194,13.3466036,standalone,,"Kameruner Straße, 13353, Berlin",Cashzone,Mitte,0105,Wedding,11001001
9249675889,,,POINT (13.4625423 52.5134399),52.5134399,13.4625423,standalone,,"Mainzer Straße, 10247, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
9254200508,,,POINT (13.4619352 52.5148134),52.5148134,13.4619352,standalone,,"Frankfurter Allee, 36B, 10247, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
9259616227,,,POINT (13.4746386 52.5144383),52.5144383,13.4746386,indoor,partially accessible,"Frankfurter Allee, 111 A, 10247, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
9274605335,24/7,,POINT (13.4318375 52.5355329),52.5355329,13.4318375,standalone,,"Chodowieckistraße, 10405, Berlin",Iccash Services,Pankow,0301,Prenzlauer Berg,11003003
9274605336,24/7,,POINT (13.4249057 52.5332254),52.5332254,13.4249057,standalone,not accessible,"Winsstraße, 14, 10405, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
9291311729,,,POINT (13.4175136 52.5352316),52.5352316,13.4175136,standalone,,"Knaackstraße, 10405, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
9311174319,,,POINT (13.4127407 52.532647),52.532647,13.4127407,standalone,,"Schönhauser Allee, 10435, Berlin",unknown_atm,Pankow,0301,Prenzlauer Berg,11003003
9410449830,,,POINT (13.4148571 52.489499),52.489499,13.4148571,standalone,,"Graefestraße, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
9421237668,,,POINT (13.3494922 52.4893485),52.4893485,13.3494922,standalone,,"Grunewaldstraße, 10823, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
9429620056,,,POINT (13.4605055 52.4927948),52.4927948,13.4605055,standalone,,"Puschkinallee, 12435, Berlin",Euronet,Treptow-Köpenick,0901,Alt-Treptow,11009009
9442673613,,,POINT (13.3775038 52.4657395),52.4657395,13.3775038,standalone,,"Manteuffelstraße, 12099, Berlin",Euronet,Tempelhof-Schöneberg,0703,Tempelhof,11007007
9448571319,24/7,,POINT (13.2409203 52.5433392),52.5433392,13.2409203,standalone,,"Gartenfelder Straße, 13599, Berlin",Euronet,Spandau,0502,Haselhorst,11005005
9448586420,24/7,,POINT (13.2383784 52.5423881),52.5423881,13.2383784,standalone,,"Simonring, 13599, Berlin",Cashzone,Spandau,0502,Haselhorst,11005005
9458740127,,,POINT (13.3521996 52.4851019),52.4851019,13.3521996,standalone,,"Eisenacher Straße, 10823, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
9458740131,,,POINT (13.3398504 52.4757375),52.4757375,13.3398504,standalone,,"Hähnelstraße, 12159, Berlin",unknown_atm,Tempelhof-Schöneberg,0702,Friedenau,11007007
9461311203,,,POINT (13.3622709 52.5682865),52.5682865,13.3622709,standalone,,"Residenzstraße, 13409, Berlin",Iccash Services,Reinickendorf,1201,Reinickendorf,11012012
9461313720,,,POINT (13.3589328 52.5743747),52.5743747,13.3589328,standalone,,"Alt-Reinickendorf, 13407, Berlin",Iccash Services,Reinickendorf,1201,Reinickendorf,11012012
9495369683,,,POINT (13.3117127 52.4978694),52.4978694,13.3117127,indoor,,"Duisburger Straße, 10707, Berlin",unknown_atm,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
9556212659,24/7,,POINT (13.4959201 52.5350961),52.5350961,13.4959201,indoor,,"Landsberger Allee, 277, 13055, Berlin",unknown_atm,Lichtenberg,1110,Alt-Hohenschönhausen,11011011
9556212666,,,POINT (13.4964244 52.5353947),52.5353947,13.4964244,standalone,,"Genslerstraße, 13055, Berlin",Postbank,Lichtenberg,1110,Alt-Hohenschönhausen,11011011
9558603252,,,POINT (13.3339911 52.4705902),52.4705902,13.3339911,standalone,,"Rheinstraße, 9, 12159, Berlin",IC Cash Services,Tempelhof-Schöneberg,0702,Friedenau,11007007
9558603253,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.3332318 52.4698947),52.4698947,13.3332318,indoor,,"Rheinstraße, 12159, Berlin",Berliner Sparkasse,Tempelhof-Schöneberg,0702,Friedenau,11007007
9624040747,,,POINT (13.296158 52.4993461),52.4993461,13.296158,standalone,,"Joachim-Friedrich-Straße, 10711, Berlin",Euronet,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
9654277571,,,POINT (13.1635048 52.5505314),52.5505314,13.1635048,standalone,,"Posthausweg, 13589, Berlin",unknown_atm,Spandau,0508,Falkenhagener Feld,11005005
9662938813,,,POINT (13.3754119 52.5555862),52.5555862,13.3754119,standalone,,"Schwedenstraße, 13357, Berlin",Euronet,Mitte,0106,Gesundbrunnen,11001001
9675673126,,,POINT (13.373473 52.5655003),52.5655003,13.373473,standalone,,"Reginhardstraße, 13409, Berlin",unknown_atm,Reinickendorf,1201,Reinickendorf,11012012
9724401347,,,POINT (13.3497784 52.5319436),52.5319436,13.3497784,standalone,accessible,"Perleberger Straße, 10559, Berlin",Euronet,Mitte,0102,Moabit,11001001
