id,name,bakery_type,is_chain,brand_name,address,street,house_number,postal_code,phone,amenities,accessibility,opening_hours,sunday_opening,website,latitude,longitude,district,neighborhood,district_id,neighborhood_id,data_source
9271861870,Maître vite,artisanal,False,,"Alt-Tegel 4, postal_code    13507
postal_code      NaN
Name: 1090, dtype: object Berlin",Alt-Tegel,4,13507,,outdoor_seating,Not Specified,"Mar-Oct: Mo-Su 07:00-18:00; Nov-Feb: Mo-Su 07:00-17:00; Sa,Su 08:00-17:00",True,http://www.maitrevite.com,52.5896866,13.2819845,Reinickendorf,Tegel,11012012,1202,OSM
9303528765,Cafe Karadeniz,artisanal,False,,"Solmsstraße 47, postal_code    10961
postal_code      NaN
Name: 1091, dtype: object Berlin",Solmsstraße,47,10961,,Standard Bakery,Not Specified,,,,52.49324699999999,13.393268700000002,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
9347493834,Bäcker Hennig,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1092, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.51429139999999,13.5834796,Marzahn-Hellersdorf,Kaulsdorf,11010010,1003,OSM
9395604410,Dr. Back Shop,artisanal,False,,"Schönwalder Straße 17, postal_code    13347
postal_code      NaN
Name: 1093, dtype: object Berlin",Schönwalder Straße,17,13347,,Standard Bakery,Fully Accessible,,,,52.54200740000001,13.370383,Mitte,Gesundbrunnen,11001001,0106,OSM
9421237666,Di Munay,artisanal,False,,"Grunewaldstraße 26, postal_code    10823
postal_code      NaN
Name: 1094, dtype: object Berlin",Grunewaldstraße,26,10823,,outdoor_seating,Not Specified,Mo-Fr 06:00-16:00; Sa 07:00-16:00; Su 10:00-14:00,True,,52.4895468,13.3486738,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
9421237670,Morgenlaune,artisanal,False,,"Eisenacher Straße 43, postal_code    10823
postal_code      NaN
Name: 1095, dtype: object Berlin",Eisenacher Straße,43,10823,,outdoor_seating,Not Specified,,,,52.4890286,13.348891,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
9423589801,Cafe Pause,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1096, dtype: object Berlin",,,,,Standard Bakery,Not Specified,"Mo-Fr 05:00-18:30; Sa,Su 05:00-17:30",True,,52.539803799999994,13.142598200000002,Spandau,Staaken,11005005,0504,OSM
9431417940,Ditsch,chain,True,Ditsch,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1097, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Fr 05:00-20:00; Sa,Su,PH 09:00-17:00",True,https://www.ditsch.de,52.5400814,13.4393253,Pankow,Prenzlauer Berg,11003003,0301,OSM
9431583525,Linden Markt,artisanal,False,,"Lindenallee 56, postal_code    13088
postal_code      NaN
Name: 1098, dtype: object Berlin",Lindenallee,56,13088,,Standard Bakery,Not Specified,Mo-Fr 07:00-19:00; Sa 07:00-16:00; Su 07:00-13:00,True,,52.5499454,13.4626297,Pankow,Weißensee,11003003,0302,OSM
9490105290,U-Back Sandwich & Coffee,artisanal,False,,"Nonnendammallee 80, postal_code    13629
postal_code      NaN
Name: 1099, dtype: object Berlin",Nonnendammallee,80,13629,,Standard Bakery,Partial Access,Mo-Fr 05:00-18:00; PH off,,,52.536475599999996,13.265471,Spandau,Siemensstadt,11005005,0503,OSM
9492136446,Backwerk,chain,True,BackWerk,"Berliner Allee 50, postal_code    13088
postal_code      NaN
Name: 1100, dtype: object Berlin",Berliner Allee,50,13088,,outdoor_seating,Fully Accessible,Mo-Fr 06:30-18:00; Sa-Su 07:00-17:00,True,,52.54856869999999,13.452996600000002,Pankow,Weißensee,11003003,0302,OSM
9565946818,Backshop,artisanal,False,,"Wichertstraße 51, postal_code    10439
postal_code      NaN
Name: 1101, dtype: object Berlin",Wichertstraße,51,10439,,Standard Bakery,Partial Access,,,,52.547252699999994,13.4245901,Pankow,Prenzlauer Berg,11003003,0301,OSM
9584532984,Backshop an der Waterkant,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1102, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:00-17:00; Sa 07:00-16:00; Su 08:00-16:00,True,,52.555392799999986,13.2255445,Spandau,Haselhorst,11005005,0502,OSM
9588535556,Marlena's Rosa Backhaus,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1103, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:00-12:00; Sa 07:00-11:00; Su 08:00-11:00,True,,52.52682740000001,13.179934700000002,Spandau,Wilhelmstadt,11005005,0509,OSM
9595410699,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1104, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-20:00,,,52.5686307,13.5564277,Marzahn-Hellersdorf,Marzahn,11010010,1001,OSM
9651559580,Fit Cake,chain,True,"No Sugar GmbH, Rebal El Banna","Bismarckstraße 38, postal_code    10627
postal_code      NaN
Name: 1106, dtype: object Berlin",Bismarckstraße,38,10627,,Standard Bakery,Not Specified,,,http://fit-cake.de/,52.511895599999995,13.3072481,Charlottenburg-Wilmersdorf,Charlottenburg,11004004,0401,OSM
9653143653,Junge,chain,True,Junge,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1107, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Fr 07:00-18:00; Sa,Su 07:00-17:00",True,,52.38687910000001,13.3994682,Tempelhof-Schöneberg,Lichtenrade,11007007,0706,OSM
9653902618,Ma Maison,artisanal,False,,"Bruchwitzstraße 32, postal_code    12247
postal_code      NaN
Name: 1108, dtype: object Berlin",Bruchwitzstraße,32,12247,,Standard Bakery,Not Specified,Mo-Fr 06:00-16:30; Sa-Su 07:00-13:00; PH 07:00-13:00,True,,52.4365933,13.3504707,Steglitz-Zehlendorf,Lankwitz,11006006,0603,OSM
9661594881,Wiener Feinbäcker,chain,True,Wiener Feinbäcker Heberer,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1109, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.485672099999995,13.3559088,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
9661594900,Märkisches Landbrot,artisanal,False,,"Akazienstraße 12, postal_code    10823
postal_code      NaN
Name: 1110, dtype: object Berlin",Akazienstraße,12,10823,,Standard Bakery,Partial Access,Mo-Fr 09:30-17:00; Sa 09:00-16:00,,,52.488514,13.3540531,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
9675667738,Backshop,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1111, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.57424279999999,13.3467522,Reinickendorf,Reinickendorf,11012012,1201,OSM
9719189710,Thoben,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1112, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Su,PH 08:00-17:00",True,,52.4759303,13.289589200000002,Charlottenburg-Wilmersdorf,Schmargendorf,11004004,0403,OSM
9749141028,Mom`s Bakery,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1113, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Sa 05:00-19:00; Su 08:00-13:00,True,,52.4533525,13.5392252,Treptow-Köpenick,Niederschöneweide,11009009,0905,OSM
9766265727,Märkisch Edel,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1114, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 07:00-18:00; Sa 07:00-14:00,,,52.618493400000006,13.486457,Pankow,Karow,11003003,0305,OSM
9775829187,Schäfer's,chain,True,Schäfer's,"Siriusstraße 1, postal_code    12524
postal_code      NaN
Name: 1115, dtype: object Berlin",Siriusstraße,1,12524,,Standard Bakery,Not Specified,,,,52.4025564,13.5246473,Treptow-Köpenick,Altglienicke,11009009,0906,OSM
9793732714,Backshop,artisanal,False,,"Wiesbadener Straße 50A, postal_code    14197
postal_code      NaN
Name: 1116, dtype: object Berlin",Wiesbadener Straße,50A,14197,,Standard Bakery,Not Specified,Mo-Fr 06:00-15:00; Sa 07:00-13:00; Su 08:00-11:00,True,,52.47287599999999,13.3069669,Charlottenburg-Wilmersdorf,Wilmersdorf,11004004,0402,OSM
9797339524,Steinecke,chain,True,Steinecke,"Gotlindestraße 40A, postal_code    10365
postal_code      NaN
Name: 1117, dtype: object Berlin",Gotlindestraße,40A,10365,,Standard Bakery,Fully Accessible,Mo-Sa 06:00-20:00; Su 07:30-10:00,True,,52.518581000000005,13.4968709,Lichtenberg,Lichtenberg,11011011,1103,OSM
9815364448,Freunde Back,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1118, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.44591179999998,13.3857543,Tempelhof-Schöneberg,Mariendorf,11007007,0704,OSM
9816595280,Der Bäcker Feihl,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1119, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.5901405,13.286804100000001,Reinickendorf,Tegel,11012012,1202,OSM
9841422982,Bir-Tat,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1120, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.495282,13.4297422,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
9860152924,Fresh Bäckerei,artisanal,False,,"Reinhardtstraße 8, postal_code    10117
postal_code      NaN
Name: 1121, dtype: object Berlin",Reinhardtstraße,8,10117,,outdoor_seating,Not Specified,,,http://www.fresh-bakery.de/,52.523779399999995,13.386398,Mitte,Mitte,11001001,0101,OSM
9879638294,Sezer Späti & Backshop,artisanal,False,,"Kaiserstraße 115, postal_code    12105
postal_code      NaN
Name: 1122, dtype: object Berlin",Kaiserstraße,115,12105,,Standard Bakery,Not Specified,,,,52.445599,13.3826864,Tempelhof-Schöneberg,Mariendorf,11007007,0704,OSM
9905944451,Le Bretagne,chain,True,Le Bretagne Karl Reuschle KG,"Martin-Luther-Straße 84, postal_code    10825
postal_code      NaN
Name: 1123, dtype: object Berlin",Martin-Luther-Straße,84,10825,,Standard Bakery,Not Specified,Mo-Fr 08:00-15:00; Sa 09:00-13:00; Su off,False,,52.487306,13.344772900000002,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
9923047611,BioBackHaus.,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1124, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.5340178,13.1958919,Spandau,Spandau,11005005,0501,OSM
9923049390,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1125, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.5348182,13.1758959,Spandau,Spandau,11005005,0501,OSM
9934417439,Tillmann's Café Krone,chain,True,Bio Konditorei Tillmann,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1126, dtype: object Berlin",,,,+49 30 8027053,Standard Bakery,Not Specified,"Mo-Fr 07:00-18:00; Sa,Su 08:00-18:00",True,,52.4383373,13.2327332,Steglitz-Zehlendorf,Zehlendorf,11006006,0604,OSM
9963187512,Bäckerei Neumanns,artisanal,False,,"Weichselstraße 32, postal_code    10247
postal_code      NaN
Name: 1127, dtype: object Berlin",Weichselstraße,32,10247,,outdoor_seating,Not Specified,"We-Fr 08:00-18:00; Sa,Su 08:00-15:30",True,https://www.neumanns.berlin/,52.51293999999999,13.4705194,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
9970177444,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1128, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,,,,52.51259759999999,13.396862,Mitte,Mitte,11001001,0101,OSM
9975474258,Bäckerbistro,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1130, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.5362455,13.5255447,Marzahn-Hellersdorf,Marzahn,11010010,1001,OSM
9982887210,Tobi's Back & Snack,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1131, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Sa 07:00-15:00; Su 08:00-15:00; PH off,True,,52.4510899,13.385101,Tempelhof-Schöneberg,Mariendorf,11007007,0704,OSM
9986728501,Edeka Backstube,chain,True,Edeka,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1132, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Sa 07:00-20:00,,,52.44400499999999,13.336075,Steglitz-Zehlendorf,Lankwitz,11006006,0603,OSM
9990504117,Back Mühle & Bistro Sari,artisanal,False,,"Hermann-Hesse-Straße 1, postal_code    NaN
postal_code    NaN
Name: 1133, dtype: object Berlin",Hermann-Hesse-Straße,1,,,Standard Bakery,Partial Access,Mo-Fr 05:30-17:00; Sa 06:00-15:00; Su 07:00-16:00,True,,52.58071590000001,13.4033543,Pankow,Niederschönhausen,11003003,0311,OSM
10057169547,Hevida,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1135, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,,,,52.5100758,13.4606927,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
10057200166,Bäcker Wiedemann,artisanal,False,,"Schloßstraße 1, postal_code    12163
postal_code      NaN
Name: 1136, dtype: object Berlin",Schloßstraße,1,12163,,Standard Bakery,Not Specified,Mo-Sa 08:00-20:00,,https://baecker-wiedemann.de/filialen/steglitz-zehlendorf-ekz-forum-steglitz,52.46469309999999,13.3269166,Steglitz-Zehlendorf,Steglitz,11006006,0601,OSM
10077546549,Kross Back Cafe,artisanal,False,,"Saalestraße 41, postal_code    12055
postal_code      NaN
Name: 1137, dtype: object Berlin",Saalestraße,41,12055,,Standard Bakery,Not Specified,Mo-Fr 05:00-19:00; Sa-Su 08:00-16:00,True,,52.47363339999999,13.4555781,Neukölln,Neukölln,11008008,0801,OSM
10103313144,Greifswalder Backshop,artisanal,False,,"Greifswalder Straße 209, postal_code    10405
postal_code      NaN
Name: 1138, dtype: object Berlin",Greifswalder Straße,209,10405,,outdoor_seating,Fully Accessible,,,,52.53241649999999,13.4281959,Pankow,Prenzlauer Berg,11003003,0301,OSM
10111578840,Beumer & Lutum,chain,True,Beumer & Lutum,"Fromet-und-Moses-Mendelssohn-Platz 9, postal_code    10969
postal_code      NaN
Name: 1139, dtype: object Berlin",Fromet-und-Moses-Mendelssohn-Platz,9,10969,,Standard Bakery,Not Specified,"Mo-Fr 08:00-18:00; Sa,Su 08:00-17:00",True,,52.5030441,13.3944354,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
10167319528,Unknown Bakery,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1140, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.521001999999996,13.5888761,Marzahn-Hellersdorf,Hellersdorf,11010010,1005,OSM
10182450279,Gallwitz Bäckerei,artisanal,False,,"Gallwitzallee 54, postal_code    12249
postal_code      NaN
Name: 1141, dtype: object Berlin",Gallwitzallee,54,12249,,Standard Bakery,Not Specified,Mo-Fr 06:00-18:00; Sa 08:00-16:00; Su 09:00-16:00,True,,52.431099,13.34628,Steglitz-Zehlendorf,Lankwitz,11006006,0603,OSM
10185196711,Ditsch,chain,True,Ditsch,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1142, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 04:00-21:00; Sa 05:00-20:00; Su 08:00-19:00,True,,52.521184899999994,13.4116844,Mitte,Mitte,11001001,0101,OSM
10201733109,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1143, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:00-19:00; Sa 07:00-13:00; Su off,False,,52.5039562,13.4497194,Friedrichshain-Kreuzberg,Friedrichshain,11002002,0201,OSM
10225139433,Le Crobag,chain,True,Le Crobag,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1144, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 05:00-18:00,,,52.455569700000005,13.3225793,Steglitz-Zehlendorf,Steglitz,11006006,0601,OSM
10308892494,Feinbäckerei Hollschewski,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1145, dtype: object Berlin",,,,,Standard Bakery,Not Specified,"Mo-Fr 07:00-18:00; Sa, Su 07:00-11:00",True,,52.47050140000001,13.5721976,Treptow-Köpenick,Köpenick,11009009,0910,OSM
10310498237,Kiezbäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1146, dtype: object Berlin",,,,,outdoor_seating,Not Specified,Mo-Sa 05:30-18:00; Su 06:00-18:00,True,,52.49160379999999,13.364404,Tempelhof-Schöneberg,Schöneberg,11007007,0701,OSM
10312100228,Schäfer's,chain,True,Schäfer's,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1147, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Sa 08:00-18:00; Su,PH off",True,https://www.schaefers-brot.de/,52.4381599,13.5482798,Treptow-Köpenick,Adlershof,11009009,0907,OSM
10313697458,Nadine Backshop,artisanal,False,,"Seestraße 103, postal_code    NaN
postal_code    NaN
Name: 1148, dtype: object Berlin",Seestraße,103,,,Standard Bakery,Not Specified,Mo-Fr 06:00-15:00; Sa-Su 06:00-14:00,True,,52.549179899999984,13.3487501,Mitte,Wedding,11001001,0105,OSM
10314356479,Backshop Metropol,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1149, dtype: object Berlin",,,,,outdoor_seating,Not Specified,Mo-Fr 07:00-18:00,,,52.53969699999999,13.4323392,Pankow,Prenzlauer Berg,11003003,0301,OSM
10575380292,The Sanctuary,chain,True,Sanctuary Vegane Bäckerei GmbH,"Torstraße 175, postal_code    10115
postal_code      NaN
Name: 1150, dtype: object Berlin",Torstraße,175,10115,,outdoor_seating,Not Specified,Tu-Su 09:30-18:00; Su 10:00-18:00,True,https://thesanctuaryberlin.com,52.528851,13.3945104,Mitte,Mitte,11001001,0101,OSM
10632715484,Back & Coffee,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1151, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 05:00-18:00,,,52.4535329,13.5095737,Treptow-Köpenick,Johannisthal,11009009,0904,OSM
10636643577,Premium Bakery GmbH,artisanal,False,,"Eichhorster Weg 61, postal_code    13435
postal_code      NaN
Name: 1152, dtype: object Berlin",Eichhorster Weg,61,13435,,Standard Bakery,Not Specified,,,,52.601246999999994,13.3382193,Reinickendorf,Wittenau,11012012,1209,OSM
10678506513,Schneeglöckchen Bäckerei & Konditorei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1153, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.460446999999995,13.4369656,Neukölln,Britz,11008008,0802,OSM
10678509087,Freundliche Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1154, dtype: object Berlin",,,,,outdoor_seating,Partial Access,Mo-Fr 06:00+,,,52.46065180000001,13.4353956,Neukölln,Britz,11008008,0802,OSM
10681146555,Rama's Back & Eis,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1155, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Su-Fr 06:30-14:00,True,,52.609386,13.335328800000001,Reinickendorf,Waidmannslust,11012012,1207,OSM
10686832003,Schnell,artisanal,False,,"Bornitzstraße 46, postal_code    10365
postal_code      NaN
Name: 1156, dtype: object Berlin",Bornitzstraße,46,10365,,Standard Bakery,Not Specified,,,,52.5199144,13.4862274,Lichtenberg,Lichtenberg,11011011,1103,OSM
10693118854,Bacy‘s,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1157, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.50837059999999,13.3751483,Mitte,Tiergarten,11001001,0104,OSM
10695279155,Wustrower Back & Snack,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1158, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.56638639999999,13.5084995,Lichtenberg,Neu-Hohenschönhausen,11011011,1109,OSM
10698856450,Rialda,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1159, dtype: object Berlin",,,,,"outdoor_seating, coffee_to_go",Not Specified,Mo-Sa 06:00-23:30; Su 07:00-23:30,True,,52.5511264,13.4184986,Pankow,Prenzlauer Berg,11003003,0301,OSM
10709747699,Schafer's,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1160, dtype: object Berlin",,,,,outdoor_seating,Not Specified,,,,52.59734109999999,13.2956637,Reinickendorf,Tegel,11012012,1202,OSM
10710019777,Ditsch,chain,True,Ditsch,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1161, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.58465480000001,13.2857624,Reinickendorf,Tegel,11012012,1202,OSM
10711615420,Backstube,artisanal,False,,"Fidicinstraße 17, postal_code    NaN
postal_code    NaN
Name: 1162, dtype: object Berlin",Fidicinstraße,17,,,Standard Bakery,Not Specified,,,,52.48663690000001,13.3922364,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
10733516692,Mr. Bäcker,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1163, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.5402524,13.3699268,Mitte,Wedding,11001001,0105,OSM
10759407123,Torten by Akram,artisanal,False,,"Silbersteinstraße 115, postal_code    NaN
postal_code    NaN
Name: 1164, dtype: object Berlin",Silbersteinstraße,115,,,Standard Bakery,Partial Access,,,,52.465244199999994,13.426107700000001,Neukölln,Neukölln,11008008,0801,OSM
10762166139,denns BioMarkt,artisanal,False,,"Müllerstraße 34, postal_code    NaN
postal_code    NaN
Name: 1165, dtype: object Berlin",Müllerstraße,34,,,Standard Bakery,Fully Accessible,"Mo-Sa 07:30-21:00; Su,PH off",True,,52.54849089999999,13.3559346,Mitte,Wedding,11001001,0105,OSM
10768171561,Alnatura Backshop,artisanal,False,,"nan nan, postal_code    10551
postal_code      NaN
Name: 1166, dtype: object Berlin",,,10551,,Standard Bakery,Fully Accessible,Mo-Sa 08:00-20:00,,,52.5267906,13.3328645,Mitte,Moabit,11001001,0102,OSM
10772764507,kiez Bäckerei,artisanal,False,,"Prinzenstraße 22, postal_code    10969
postal_code      NaN
Name: 1167, dtype: object Berlin",Prinzenstraße,22,10969,,Standard Bakery,Not Specified,Mo-Fr 07:00-18:00; Sa 7:00-12:30,,,52.5007645,13.4086822,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
10804876423,Dresdner Feinbäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1168, dtype: object Berlin",,,,,Standard Bakery,Not Specified,,,,52.4412348,13.6897762,Treptow-Köpenick,Rahnsdorf,11009009,0912,OSM
10808973452,Thoben,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1169, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Sa 06:00-18:00; Su,PH 08:00-18:00",True,,52.526959999999995,13.331099900000002,Mitte,Moabit,11001001,0102,OSM
10814333939,Stern Bäckerei,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1170, dtype: object Berlin",,,,,outdoor_seating,Not Specified,Mo-Fr 06:00-18:00; Sa 06:00-13:00; Su 07:00-12:00,True,,52.44124409999999,13.500664300000002,Treptow-Köpenick,Johannisthal,11009009,0904,OSM
10940381019,Gold Back,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1172, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Fr 06:00-16:00; Sa 07:00-13:00; Su 08:00-13:00,True,,52.4499576,13.3458819,Steglitz-Zehlendorf,Steglitz,11006006,0601,OSM
10964801579,La Petite,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1173, dtype: object Berlin",,,,,Standard Bakery,Not Specified,"Mo-Fr 06:00-19:00; Sa,Su 06:00-17:00",True,,52.4973923,13.3895096,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
10969503636,Madam Eule Pizzeria und Bäckerei,artisanal,False,,"Schloßallee 35, postal_code    13156
postal_code      NaN
Name: 1174, dtype: object Berlin",Schloßallee,35,13156,,outdoor_seating,Not Specified,Th-Su 09:00-18:00,True,,52.58238179999999,13.424564,Pankow,Niederschönhausen,11003003,0311,OSM
10991546632,Mohriner Backshop,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1175, dtype: object Berlin",,,,,outdoor_seating,Fully Accessible,Mo-Sa 05:00-16:00; Su 08:00-13:00,True,,52.442706900000005,13.4317158,Neukölln,Britz,11008008,0802,OSM
11009940521,Rüdiger´s,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1176, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,Mo-Fr 06:30-18:00; Sa-Su 07:00-16:00,True,https://ruedigers-coffee-bakery.eatbu.com/,52.435634099999994,13.5236308,Treptow-Köpenick,Adlershof,11009009,0907,OSM
11015734655,Junge,chain,True,Junge,"Alice-Salomon-Platz 1, postal_code    12627
postal_code      NaN
Name: 1177, dtype: object Berlin",Alice-Salomon-Platz,1,12627,,outdoor_seating,Not Specified,"Mo-Fr 06:30-18:00; Sa,Su 07:00-18:00",True,https://www.jb.de/,52.53664760000001,13.6038044,Marzahn-Hellersdorf,Hellersdorf,11010010,1005,OSM
11052496533,Nussladen Kugu,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1178, dtype: object Berlin",,,,,Standard Bakery,Not Specified,Mo-Sa 12:00-21:00,,,52.4927544,13.421955500000001,Friedrichshain-Kreuzberg,Kreuzberg,11002002,0202,OSM
11055515379,Backbaron,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1179, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4297978,13.4529856,Neukölln,Gropiusstadt,11008008,0805,OSM
11069965659,Steinecke,chain,True,Steinecke,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1180, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,,,,52.4320256,13.496306300000002,Neukölln,Rudow,11008008,0804,OSM
11080006626,Schneider,artisanal,False,,"Müggelheimer Damm 233, postal_code    NaN
postal_code    NaN
Name: 1181, dtype: object Berlin",Müggelheimer Damm,233,,+49 30 6595840,Standard Bakery,Fully Accessible,Mo-Sa 07:00-18:00; Su 07:00-11:00,True,,52.4143143,13.6589024,Treptow-Köpenick,Müggelheim,11009009,0914,OSM
11145708833,Cuccis,artisanal,False,,"nan nan, postal_code    NaN
postal_code    NaN
Name: 1182, dtype: object Berlin",,,,,Standard Bakery,Fully Accessible,"Mo-Sa 06:00-20:00; Su,PH off",True,,52.53455149999999,13.197683300000001,Spandau,Spandau,11005005,0501,OSM
11152644268,Bäckerei Schnell,artisanal,False,,"Einbecker Straße 119, postal_code    10315
postal_code      NaN
Name: 1183, dtype: object Berlin",Einbecker Straße,119,10315,,outdoor_seating,Fully Accessible,Mo-Fr 06:00-19:00; Sa 07:00-15:00; Su 07:00-15:00,True,,52.5057342,13.5135667,Lichtenberg,Friedrichsfelde,11011011,1101,OSM
