addr_city,addr_housenumber,addr_postcode,addr_street,capacity_raw,coord_raw,entity_type,lat,lon,name,name_key,operator,owner,phone,source,street,street_norm,website,wikidata_id
Berlin,35,12049,Hermannstraße,,Point(13.4248651 52.48063364),cinema,52.48063364,13.4248651,Elite-Lichtspiele,elite-lichtspiele,,,,wikidata,"Hermannstraße 35, 12049 Berlin","Hermannstraße 35, 12049 Berlin",,Q47089273
Berlin,49,12049,Hermannstraße,,Point(13.42562673 52.47824686),cinema,52.47824686,13.42562673,Palast-Kino Stern,palast-kino-stern,,,,wikidata,"Hermannstraße 49, 12049 Berlin","Hermannstraße 49, 12049 Berlin",,Q47089274
Berlin,35,12045,Innstraße,,Point(13.44392006 52.48111541),cinema,52.48111541,13.44392006,Ili-Lichtspiele,ili-lichtspiele,,,,wikidata,"Innstraße 35, 12045 Berlin","Innstraße 35, 12045 Berlin",,Q47089276
Berlin,163,12043,Karl-Marx-Straße,,Point(13.44003 52.475507),cinema,52.475507,13.44003,AKI Neukölln,aki-neuk-lln,,,,wikidata,"Karl-Marx-Straße 163, 12043 Berlin","Karl-Marx-Straße 163, 12043 Berlin",,Q47089278
Berlin,2,12043,Karl-Marx-Straße,,Point(13.42452805 52.48601627),cinema,52.48601627,13.42452805,Rollkrug-Lichtspiele,rollkrug-lichtspiele,,,,wikidata,"Karl-Marx-Straße 2, 12043 Berlin","Karl-Marx-Straße 2, 12043 Berlin",,Q47089279
Berlin,204 / 206,12055,Karl-Marx-Straße / ,,Point(13.44093357 52.4717773),cinema,52.4717773,13.44093357,Universal-Theater,universal-theater,,,,wikidata,"Karl-Marx-Straße 204/206, 12055 Berlin","Karl-Marx-Straße 204/206, 12055 Berlin",,Q47089280
Berlin,222,12055,Karl-Marx-Straße,,Point(13.441281 52.470345),cinema,52.470345,13.441281,Apollo-Theater Rixdorf,apollo-theater-rixdorf,,,,wikidata,"Karl-Marx-Straße 222, 12055 Berlin","Karl-Marx-Straße 222, 12055 Berlin",,Q47089281
Berlin,231,12055,Karl-Marx-Straße,,Point(13.44233852 52.46860293),cinema,52.46860293,13.44233852,Central-Theater-Lichtspiele,central-theater-lichtspiele,,,,wikidata,"Karl-Marx-Straße 231, 12055 Berlin","Karl-Marx-Straße 231, 12055 Berlin",,Q47089282
Berlin,55,12043,Karl-Marx-Straße,,Point(13.43184927 52.48318287),cinema,52.48318287,13.43184927,Weichsel-Lichtspiele,weichsel-lichtspiele,,,,wikidata,"Karl-Marx-Straße 55, 12043 Berlin","Karl-Marx-Straße 55, 12043 Berlin",,Q47089283
Berlin,92,12043,Karl-Marx-Straße,,Point(13.435699 52.480233),cinema,52.480233,13.435699,Gala-Lichtspiele,gala-lichtspiele,,,,wikidata,"Karl-Marx-Straße 92, 12043 Berlin","Karl-Marx-Straße 92, 12043 Berlin",,Q47089284
Berlin,85,12053,Kienitzer Straße,,Point(13.4276081 52.47594316),cinema,52.47594316,13.4276081,Union,union,,,,wikidata,"Kienitzer Straße 85 (Flachbau hinter Hermannstraße 202), 12053 Berlin","Kienitzer Straße 85 , 12053 Berlin",,Q47089287
Berlin,75,10967,Kottbusser Damm,,Point(13.42400776 52.49054078),cinema,52.49054078,13.42400776,Grotten-Kino,grotten-kino,,,,wikidata,"Kottbusser Damm 75, 10967 Berlin","Kottbusser Damm 75, 10967 Berlin",,Q47089289
Berlin,76,10967,Kottbusser Damm,,Point(13.4245928 52.49082322),cinema,52.49082322,13.4245928,Weltfilmbühne,weltfilmb-hne,,,,wikidata,"Kottbusser Damm 76, 10967 Berlin","Kottbusser Damm 76, 10967 Berlin",,Q47089290
Berlin,92,10967,Kottbusser Damm,,Point(13.42209781 52.49350224),cinema,52.49350224,13.42209781,Kukuk-Lichtspielhaus,kukuk-lichtspielhaus,,,,wikidata,"Kottbusser Damm 92, 10967 Berlin","Kottbusser Damm 92, 10967 Berlin",,Q47089291
Berlin,95,10967,Kottbusser Damm,,Point(13.42180198 52.4940102),cinema,52.4940102,13.42180198,Heli-Filmtheater,heli-filmtheater,,,,wikidata,"Kottbusser Damm 95, 10967 Berlin","Kottbusser Damm 95, 10967 Berlin",,Q47089292
Berlin,52,12057,Neuköllnische Allee,,Point(13.46190219 52.46710327),cinema,52.46710327,13.46190219,Orion,orion,,,,wikidata,"Neuköllnische Allee 52, 12057 Berlin","Neuköllnische Allee 52, 12057 Berlin",,Q47089293
Berlin,37,12051,Siegfriedstraße 36-,,Point(13.42749344 52.46754712),cinema,52.46754712,13.42749344,Bambi-Filmtheater,bambi-filmtheater,,,,wikidata,"Siegfriedstraße 36-37, 12051 Berlin","Siegfriedstraße 36-37, 12051 Berlin",,Q47089294
Berlin,77,12051,Silbersteinstraße,,Point(13.43019682 52.46607471),cinema,52.46607471,13.43019682,Süd-Palast,s-d-palast,,,,wikidata,"Silbersteinstraße 77, 12051 Berlin","Silbersteinstraße 77, 12051 Berlin",,Q47089295
Berlin,92 / 94,12051,Silbersteinstraße / ,,Point(13.42834735 52.46630131),cinema,52.46630131,13.42834735,Panorama,panorama,,,,wikidata,"Silbersteinstraße 92/94, 12051 Berlin","Silbersteinstraße 92/94, 12051 Berlin",,Q47089297
Berlin,111,12045,Sonnenallee,,Point(13.44109719 52.48151051),cinema,52.48151051,13.44109719,Excelsior-Lichtspiele,excelsior-lichtspiele,,,,wikidata,"Sonnenallee 111, 12045 Berlin","Sonnenallee 111, 12045 Berlin",,Q47089304
Berlin,149,12059,Sonnenallee,,Point(13.44652262 52.47910029),cinema,52.47910029,13.44652262,Luna-Lichtspiele,luna-lichtspiele,,,,wikidata,"Sonnenallee 149, 12059 Berlin","Sonnenallee 149, 12059 Berlin",,Q47089305
Berlin,164,12059,Sonnenallee,250,Point(13.4474219 52.47781757),cinema,52.47781757,13.4474219,Kamera,kamera,,,,wikidata,"Sonnenallee 164, 12059 Berlin","Sonnenallee 164, 12059 Berlin",,Q47089306
Berlin,210,12059,Sonnenallee,,Point(13.45428324 52.47443626),cinema,52.47443626,13.45428324,Lux-Filmtheater,lux-filmtheater,,,,wikidata,"Sonnenallee 210, 12059 Berlin","Sonnenallee 210, 12059 Berlin",,Q47089307
Berlin,57,12045,Sonnenallee,,Point(13.43367878 52.48512347),cinema,52.48512347,13.43367878,Maxim-Lichtspiele,maxim-lichtspiele,,,,wikidata,"Sonnenallee 57, 12045 Berlin","Sonnenallee 57, 12045 Berlin",,Q47089308
Berlin,59 / 6,12045,Weserstraße / Wildenbruchstraße,,Point(13.44189 52.48266),cinema,52.48266,13.44189,Wolf,wolf,,,,wikidata,"Weserstraße 59 / Wildenbruchstraße 6, 12045 Berlin","Weserstraße 59 / Wildenbruchstraße 6, 12045 Berlin",https://wolfberlin.org/,Q47164663
Berlin,1a,12555,Friedrichshagener Straße,,Point(13.57572329 52.45268262),cinema,52.45268262,13.57572329,Apollo-Theater Köpenick,apollo-theater-k-penick,,,,wikidata,"Friedrichshagener Straße 1a, 12555 Berlin","Friedrichshagener Straße 1a, 12555 Berlin",,Q34766982
Berlin,82C,12459,Wilhelminenhofstraße,,Point(13.51841661 52.46126779),cinema,52.46126779,13.51841661,Apollo-Theater Oberschöneweide,apollo-theater-obersch-neweide,,,,wikidata,"Wilhelminenhofstraße 82C, 12459 Berlin","Wilhelminenhofstraße 82C, 12459 Berlin",,Q34767000
Berlin,69,12487,Sterndamm,,Point(13.50715563 52.44653166),cinema,52.44653166,13.50715563,Astra,astra,,,,wikidata,"Sterndamm 69, 12487 Berlin","Sterndamm 69, 12487 Berlin",,Q34767022
Berlin,10,12559,Gosener Damm,,Point(13.66577881 52.41002236),cinema,52.41002236,13.66577881,AVO-Lichtspiele,avo-lichtspiele,,,,wikidata,"Gosener Damm 10, 12559 Berlin","Gosener Damm 10, 12559 Berlin",,Q34780215
Berlin,29,12489,Dörpfeldstraße,,Point(13.54677091 52.43727471),cinema,52.43727471,13.54677091,Capitol,capitol,,,,wikidata,"Dörpfeldstraße 29, 12489 Berlin","Dörpfeldstraße 29, 12489 Berlin",,Q34781331
Berlin,35,12555,Bahnhofstraße,,Point(13.57862816 52.45808118),cinema,52.45808118,13.57862816,Bali,bali,,,,wikidata,"Bahnhofstraße 35, 12555 Berlin","Bahnhofstraße 35, 12555 Berlin",,Q34783432
Berlin,12,12489,Friedenstraße,,Point(13.54801601 52.43576827),cinema,52.43576827,13.54801601,Casablanca,casablanca,,,,wikidata,"Friedenstraße 12, 12489 Berlin","Friedenstraße 12, 12489 Berlin",http://www.casablanca-berlin.de/,Q34965979
Berlin,115,12435,Elsenstraße,,Point(13.45857248 52.49196342),cinema,52.49196342,13.45857248,CineStar Berlin Treptower Park,cinestar-berlin-treptower-park,Cinestar,,,wikidata,"Elsenstraße 115, 12435 Berlin","Elsenstraße 115, 12435 Berlin",http://www.cinestar.de/de/kino/berlin-cinestar-treptower-park/,Q34966421
Berlin,4,12489,Rudower Chaussee,,Point(13.53768557 52.43476448),cinema,52.43476448,13.53768557,Come In JKZ,come-in-jkz,,,,wikidata,"Rudower Chaussee 4, 12489 Berlin","Rudower Chaussee 4, 12489 Berlin",,Q34967140
Berlin,8,12524,Semmelweisstraße,,Point(13.53851073 52.42186309),cinema,52.42186309,13.53851073,Corso-Lichtspiele,corso-lichtspiele,,,,wikidata,"Semmelweisstraße 8, 12524 Berlin","Semmelweisstraße 8, 12524 Berlin",,Q34969138
Berlin,54,12524,Rudower Str.,,Point(13.53654417 52.42083555),cinema,52.42083555,13.53654417,Deutsche Lichtschauspiele,deutsche-lichtschauspiele,,,,wikidata,"Rudower Str. 54, 12524 Berlin","Rudower Str. 54, 12524 Berlin",,Q34969329
Berlin,5,12435,Puschkinallee,,Point(13.45526688 52.49476286),cinema,52.49476286,13.45526688,Mietvilla Puschkinallee 5,mietvilla-puschkinallee-5,,,,wikidata,"Puschkinallee 5, 12435 Berlin","Puschkinallee 5, 12435 Berlin",,Q34969892
Berlin,23E,12526,Schulzendorfer Str.,,Point(13.57979653 52.39959762),cinema,52.39959762,13.57979653,Elster-Lichtspiele,elster-lichtspiele,,,,wikidata,"Schulzendorfer Str. 23E, 12526 Berlin","Schulzendorfer Str. 23E, 12526 Berlin",,Q34970801
Berlin,16,12439,Hasselwerderstraße,,Point(13.51915367 52.45697455),cinema,52.45697455,13.51915367,Elysium,elysium,,,,wikidata,"Hasselwerderstraße 16, 12439 Berlin","Hasselwerderstraße 16, 12439 Berlin",,Q34971154
Berlin,4,12527,Büxensteinallee,,Point(13.58156907 52.41478711),cinema,52.41478711,13.58156907,Europa-Lichtspiele,europa-lichtspiele,,,,wikidata,"Büxensteinallee 4, 12527 Berlin","Büxensteinallee 4, 12527 Berlin",,Q34972360
Berlin,43,12435,Kiefholzstraße,,Point(13.45665075 52.48734236),cinema,52.48734236,13.45665075,Filmbühne Treptow,filmb-hne-treptow,,,,wikidata,"Kiefholzstraße 43, 12435 Berlin","Kiefholzstraße 43, 12435 Berlin",,Q34972987
Berlin,250,12487,Königsheideweg,,Point(13.50431053 52.44677019),cinema,52.44677019,13.50431053,Filmstern Johannisthal,filmstern-johannisthal,,,,wikidata,"Königsheideweg 250, 12487 Berlin","Königsheideweg 250, 12487 Berlin",,Q34973303
Berlin,14,12555,Parrisiusstraße 12-,,Point(13.50431053 52.44677019),cinema,52.44677019,13.50431053,Forum-Lichtspiele,forum-lichtspiele,,,,wikidata,"Parrisiusstraße 12–14, 12555 Berlin","Parrisiusstraße 12-14, 12555 Berlin",,Q34976725
Berlin,29 / 30,12435,Karl-Kunger-Straße / ,,Point(13.45063047 52.48880407),cinema,52.48880407,13.45063047,Filmtheater Gérard Philipe,filmtheater-g-rard-philipe,,,,wikidata,"Karl-Kunger-Straße 29/30, 12435 Berlin","Karl-Kunger-Straße 29/30, 12435 Berlin",,Q34977464
Berlin,6,12435,Alt-Treptow,,Point(13.48114332 52.4868584),cinema,52.4868584,13.48114332,Insel-Kino,insel-kino,,,,wikidata,"Alt-Treptow 6, 12435 Berlin","Alt-Treptow 6, 12435 Berlin",,Q34977694
Berlin,39,12589,Erknerstraße,,Point(13.72184411 52.43802811),cinema,52.43802811,13.72184411,Kamera-Lichtspiele Wilhelmshagen,kamera-lichtspiele-wilhelmshagen,,,,wikidata,"Erknerstraße 39, 12589 Berlin","Erknerstraße 39, 12589 Berlin",,Q34978282
Berlin,9,12439,Brückenstraße,,Point(13.51180851 52.45801931),cinema,52.45801931,13.51180851,Kinematographentheater,kinematographentheater,,,,wikidata,"Brückenstraße 9, 12439 Berlin","Brückenstraße 9, 12439 Berlin",,Q34986973
Berlin,68,12459,Wilhelminenhofstraße,,Point(13.52800023 52.45766745),cinema,52.45766745,13.52800023,Kulturhaus des Werks für Fernsehelektronik,kulturhaus-des-werks-f-r-fernsehelektronik,BAE Batterien,,,wikidata,"Wilhelminenhofstraße 68, 12459 Berlin","Wilhelminenhofstraße 68, 12459 Berlin",,Q34987626
Berlin,89,12459,Wilhelminenhofstraße,,Point(13.51215029 52.46204883),cinema,52.46204883,13.51215029,Kino Spreehöfe,kino-spreeh-fe,,,,wikidata,"Wilhelminenhofstraße 89, 12459 Berlin","Wilhelminenhofstraße 89, 12459 Berlin",,Q34991764
Berlin,1,12435,Alt-Treptow,,Point(13.47634417 52.48583097),cinema,52.48583097,13.47634417,Kino in der Sternwarte,kino-in-der-sternwarte,,,,wikidata,"Alt-Treptow 1, 12435 Berlin","Alt-Treptow 1, 12435 Berlin",,Q34992208
Berlin,18,12555,Alt-Köpenick,,Point(13.57464749 52.44612638),cinema,52.44612638,13.57464749,Lichtbild Theater,lichtbild-theater,,,,wikidata,"Alt-Köpenick 18, 12555 Berlin","Alt-Köpenick 18, 12555 Berlin",,Q34993572
Berlin,10,12555,Grünstraße,,Point(13.57615925 52.44480157),cinema,52.44480157,13.57615925,Lichtpalast,lichtpalast,,,,wikidata,"Grünstraße 10, 12555 Berlin","Grünstraße 10, 12555 Berlin",,Q34993738
Berlin,8,12589,Am Mühlenfließ,,Point(13.6891537 52.44406194),cinema,52.44406194,13.6891537,Lyra-Lichtspiele,lyra-lichtspiele,,,,wikidata,"Am Mühlenfließ 8, 12589 Berlin","Am Mühlenfließ 8, 12589 Berlin",,Q34994059
Berlin,1,12439,Flutstraße,,Point(13.51331563 52.45574559),cinema,52.45574559,13.51331563,Niederschöneweider Lichtspiele,niedersch-neweider-lichtspiele,,,,wikidata,"Flutstraße 1, 12439 Berlin","Flutstraße 1, 12439 Berlin",,Q34994229
Berlin,51,12459,Wilhelminenhofstraße,,Point(13.52575981 52.45900019),cinema,52.45900019,13.52575981,Oberschöneweider Lichtspiele,obersch-neweider-lichtspiele,,,,wikidata,"Wilhelminenhofstraße 51, 12459 Berlin","Wilhelminenhofstraße 51, 12459 Berlin",,Q35006754
Berlin,51,12459,Wilhelminenhofstraße,,Point(13.56744633 52.40304508),cinema,52.40304508,13.56744633,Paradies-Lichtspiele,paradies-lichtspiele,,,,wikidata,"Wilhelminenhofstraße 51, 12459 Berlin","Wilhelminenhofstraße 51, 12459 Berlin",,Q35006876
Berlin,100,12526,Waltersdorfer Str.,,Point(13.56744633 52.39950217),cinema,52.39950217,13.56744633,Saalkino Bohnsdorf,saalkino-bohnsdorf,,,,wikidata,"Waltersdorfer Str. 100, 12526 Berlin","Waltersdorfer Str. 100, 12526 Berlin",,Q35009249
Berlin,33,12555,Alt-Köpenick 31-,,Point(13.5743405 52.44504202),cinema,52.44504202,13.5743405,Schlossplatztheater,schlossplatztheater,,,,wikidata,"Alt-Köpenick 31–33, 12555 Berlin","Alt-Köpenick 31-33, 12555 Berlin",,Q35010272
Berlin,78,12437,Baumschulenstraße,,Point(13.48478168 52.46423485),cinema,52.46423485,13.48478168,Silvana,silvana,,,,wikidata,"Baumschulenstraße 78, 12437 Berlin","Baumschulenstraße 78, 12437 Berlin",,Q35010623
Berlin,69,12587,Bölschestraße,,Point(13.62587841 52.45632674),cinema,52.45632674,13.62587841,Union-Filmtheater,union-filmtheater,,,,wikidata,"Bölschestraße 69, 12587 Berlin","Bölschestraße 69, 12587 Berlin",,Q35013869
Berlin,34,12459,Wilhelminenhofstraße,,Point(13.51885076 52.46156467),cinema,52.46156467,13.51885076,UT-Lichtspiele,ut-lichtspiele,,,,wikidata,"Wilhelminenhofstraße 34, 12459 Berlin","Wilhelminenhofstraße 34, 12459 Berlin",,Q35014108
Berlin,2 / 4,12351,Rudower Str. / ,,Point(13.52510866 52.42288937),cinema,52.42288937,13.52510866,Union-Theater,union-theater,,,,wikidata,"Rudower Str. 2/4, 12351 Berlin","Rudower Str. 2/4, 12351 Berlin",,Q35014293
Berlin,80,12557,Grünauer Str.,,Point(13.57115005 52.43870324),cinema,52.43870324,13.57115005,Völkerbund-Lichtspiele,v-lkerbund-lichtspiele,,,,wikidata,"Grünauer Str. 80, 12557 Berlin","Grünauer Str. 80, 12557 Berlin",,Q35014409
Berlin,18,12459,Siemensstraße,,Point(13.51312 52.46468),cinema,52.46468,13.51312,W.B.T.-Lichtspiele,w-b-t-lichtspiele,,,,wikidata,"Siemensstraße 18, 12459 Berlin","Siemensstraße 18, 12459 Berlin",,Q35014630
Berlin,7,12459,Reinbeckstraße,,Point(13.5184654 52.45967386),cinema,52.45967386,13.5184654,Wilhelminenhof-Lichtspiele,wilhelminenhof-lichtspiele,,,,wikidata,"Reinbeckstraße 7, 12459 Berlin","Reinbeckstraße 7, 12459 Berlin",,Q35014758
Berlin,25,10777,Welserstraße,,Point(13.341946 52.498903),cinema,52.498903,13.341946,Arsenal,arsenal,Arsenal Institut für Film und Videokunst,,,wikidata,"Welserstraße 25, 10777 Berlin","Welserstraße 25, 10777 Berlin",,Q704465
,,,,,Point(13.3481 52.5014),cinema,52.5014,13.3481,Urania,urania,,,,wikidata,,,https://www.urania.de/,Q896211
Berlin,79,12159,Hauptstraße 78-,,Point(13.3367 52.4731),cinema,52.4731,13.3367,Roxy-Palast,roxy-palast,,,,wikidata,"Hauptstraße 78-79, 12159 Berlin","Hauptstraße 78-79, 12159 Berlin",,Q1311000
,,,,,Point(13.3527 52.4989),cinema,52.4989,13.3527,Metropol,metropol,,,,wikidata,,,,Q1724204
Berlin,18,10777,Martin-Luther-Straße 14-,,Point(13.3451 52.4981),cinema,52.4981,13.3451,Scala,scala,,,,wikidata,"Martin-Luther-Straße 14–18, 10777 Berlin","Martin-Luther-Straße 14-18, 10777 Berlin",,Q2228722
,,,,,Point(13.3525 52.49944444),cinema,52.49944444,13.3525,UFA-Pavillon am Nollendorfplatz,ufa-pavillon-am-nollendorfplatz,,,,wikidata,,,,Q21035819
Berlin,19,10789,Tauentzienstraße,,Point(13.33938889 52.50275),cinema,52.50275,13.33938889,Tauentzienpalast,tauentzienpalast,,,,wikidata,"Tauentzienstraße 19, 10789 Berlin","Tauentzienstraße 19, 10789 Berlin",,Q25089244
Berlin,52,10789,Nürnberger Straße 50-,,Point(13.337484 52.501096),cinema,52.501096,13.337484,Cinema am Tauentzien,cinema-am-tauentzien,,,,wikidata,"Nürnberger Straße 50–52, 10789 Berlin","Nürnberger Straße 50-52, 10789 Berlin",,Q34158266
Berlin,131a,10243,Karl-Marx-Allee,,Point(13.45 52.5172),cinema,52.5172,13.45,Kosmos,kosmos,,UFA,,wikidata,"Karl-Marx-Allee 131a, 10243 Berlin","Karl-Marx-Allee 131a, 10243 Berlin",https://www.kosmos-berlin.de/,Q386565
Berlin,7,10963,Niederkirchnerstraße,,Point(13.3818 52.5066),cinema,52.5066,13.3818,Martin-Gropius-Bau,martin-gropius-bau,,,,wikidata,"Niederkirchnerstraße 7, 10963 Berlin","Niederkirchnerstraße 7, 10963 Berlin",,Q569445
Berlin,218,10969,Friedrichstraße,,Point(13.3906 52.5047),cinema,52.5047,13.3906,Apollo-Theater,apollo-theater,,Wilhelm Riehmer,,wikidata,"Friedrichstraße 218, 10969 Berlin","Friedrichstraße 218, 10969 Berlin",,Q618959
Berlin,38,10963,Köthener Straße,,Point(13.377 52.5062),cinema,52.5062,13.377,Meistersaal,meistersaal,,,,wikidata,"Köthener Straße 38, 10963 Berlin","Köthener Straße 38, 10963 Berlin",,Q1372342
Berlin,25,10249,Richard-Sorge-Straße,,Point(13.4473 52.5207),cinema,52.5207,13.4473,Tilsiter Lichtspiele,tilsiter-lichtspiele,,,,wikidata,"Richard-Sorge-Straße 25, 10249 Berlin","Richard-Sorge-Straße 25, 10249 Berlin",http://www.tilsiter-lichtspiele.de,Q1483262
Berlin,22,10967,Kottbusser Damm,,Point(13.4235 52.4903),cinema,52.4903,13.4235,Moviemento,moviemento,,,,wikidata,"Kottbusser Damm 22, 10967 Berlin","Kottbusser Damm 22, 10967 Berlin",http://www.moviemento.de/,Q1657924
Berlin,37,13509,Schubartstraße 35-,,Point(13.30329391 52.58332288),cinema,52.58332288,13.30329391,Kurmark-Lichtspiele,kurmark-lichtspiele,,,,wikidata,"Schubartstraße 35–37, 13509 Berlin","Schubartstraße 35-37, 13509 Berlin",,Q47081214
Berlin,6,13465,Ludolfingerplatz,,Point(13.28706086 52.63291026),cinema,52.63291026,13.28706086,Capitol Frohnau,capitol-frohnau,,,,wikidata,"Ludolfingerplatz 6, 13465 Berlin","Ludolfingerplatz 6, 13465 Berlin",,Q47082599
Berlin,1,13465,Staehleweg,,Point(13.28462873 52.65526842),cinema,52.65526842,13.28462873,Stadtrand-Lichtspiele,stadtrand-lichtspiele,,,,wikidata,"Staehleweg 1 (Haus 46), 13465 Berlin","Staehleweg 1 , 13465 Berlin",,Q47082605
Berlin,24,13503,Bekassinenweg,,Point(13.2352079 52.60839886),cinema,52.60839886,13.2352079,Capitol Heiligensee,capitol-heiligensee,,,,wikidata,"Bekassinenweg 24, 13503 Berlin","Bekassinenweg 24, 13503 Berlin",,Q47082808
Berlin,91,13503,Alt-Heiligensee,,Point(13.20985612 52.6050738),cinema,52.6050738,13.20985612,Seeschloss-Lichtspiele,seeschloss-lichtspiele,,,,wikidata,"Alt-Heiligensee 91, 13503 Berlin","Alt-Heiligensee 91, 13503 Berlin",,Q47082815
Berlin,2,13467,Glienicker Straße,,Point(13.30936172 52.61760046),cinema,52.61760046,13.30936172,"Lichtbildtheater, Hermsdorf",lichtbildtheater-hermsdorf,,,,wikidata,"Glienicker Straße 2, 13467 Berlin","Glienicker Straße 2, 13467 Berlin",,Q47082836
Berlin,133,13467,Berliner Straße,,Point(13.31686679 52.6149646),cinema,52.6149646,13.31686679,Linden-Lichtspiele,linden-lichtspiele,,,,wikidata,"Berliner Straße 133, 13467 Berlin","Berliner Straße 133, 13467 Berlin",,Q47082862
Berlin,19,13467,Schloßstraße,,Point(13.3079456 52.6189027),cinema,52.6189027,13.3079456,Palast-Lichtspiele,palast-lichtspiele,,,,wikidata,"Schloßstraße 19, 13467 Berlin","Schloßstraße 19, 13467 Berlin",,Q47082867
Berlin,20 / 22,13505,Scharfenberger Straße / ,,Point(13.23286 52.56857),cinema,52.56857,13.23286,Filmtheater am Tegeler See,filmtheater-am-tegeler-see,,,,wikidata,"Scharfenberger Straße 20/22, 13505 Berlin","Scharfenberger Straße 20/22, 13505 Berlin",,Q47082906
Berlin,8,13469,Alt-Lübars,,Point(13.35597388 52.62007603),cinema,52.62007603,13.35597388,Fortuna-Filmtheater,fortuna-filmtheater,,,,wikidata,"Alt-Lübars 8, 13469 Berlin","Alt-Lübars 8, 13469 Berlin",,Q47082922
Berlin,128,13439,Wilhelmsruher Damm,,Point(13.35521 52.59622),cinema,52.59622,13.35521,Manhattan,manhattan,,,,wikidata,"Wilhelmsruher Damm 128, 13439 Berlin","Wilhelmsruher Damm 128, 13439 Berlin",,Q47082968
Berlin,67 / 68,13405,Scharnweberstraße / ,,Point(13.3102449 52.5682246),cinema,52.5682246,13.3102449,Ala-Filmpalast,ala-filmpalast,,,,wikidata,"Scharnweberstraße 67/68, 13405 Berlin","Scharnweberstraße 67/68, 13405 Berlin",,Q47083060
Berlin,104,13405,Scharnweberstraße 101-,,Point(13.3175967 52.5663451),cinema,52.5663451,13.3175967,Astoria,astoria,,,,wikidata,"Scharnweberstraße 101–104, 13405 Berlin","Scharnweberstraße 101-104, 13405 Berlin",,Q47083065
Berlin,38,13403,Eichborndamm,,Point(13.31351 52.57166),cinema,52.57166,13.31351,Atlas-Filmtheater,atlas-filmtheater,,,,wikidata,"Eichborndamm 38, 13403 Berlin","Eichborndamm 38, 13403 Berlin",,Q47083071
Berlin,81,13409,Provinzstraße,,Point(13.3799586 52.5717849),cinema,52.5717849,13.3799586,Bali,bali,,,,wikidata,"Provinzstraße 81, 13409 Berlin","Provinzstraße 81, 13409 Berlin",,Q47083076
Berlin,124,13409,Residenzstraße,,Point(13.3629459 52.5671298),cinema,52.5671298,13.3629459,Beba-Lichtspiele,beba-lichtspiele,,,,wikidata,"Residenzstraße 124, 13409 Berlin","Residenzstraße 124, 13409 Berlin",,Q47083083
Berlin,73,13403,Ollenhauerstraße,,Point(13.33229 52.57757),cinema,52.57757,13.33229,Camera,camera,,,,wikidata,"Ollenhauerstraße 73, 13403 Berlin","Ollenhauerstraße 73, 13403 Berlin",,Q47083091
Berlin,33a,13405,Scharnweberstraße,,Point(13.3220745 52.5657447),cinema,52.5657447,13.3220745,Capitol Reinickendorf,capitol-reinickendorf,,,,wikidata,"Scharnweberstraße 33a, 13405 Berlin","Scharnweberstraße 33a, 13405 Berlin",,Q47083097
Berlin,20,13409,Markstraße,,Point(13.3656779 52.5583116),cinema,52.5583116,13.3656779,Filmeck,filmeck,,,,wikidata,"Markstraße 20, 13409 Berlin","Markstraße 20, 13409 Berlin",,Q47083104
Berlin,142,13409,Residenzstraße,,Point(13.36051 52.57181),cinema,52.57181,13.36051,Residenz-Theater,residenz-theater,,,,wikidata,"Residenzstraße 142,  13409 Berlin","Residenzstraße 142, 13409 Berlin",,Q47083111
Berlin,50 / 51,13407,Alt-Reinickendorf / ,,Point(13.35539708 52.57471561),cinema,52.57471561,13.35539708,Rex,rex,,,,wikidata,"Alt-Reinickendorf 50/51, 13407 Berlin","Alt-Reinickendorf 50/51, 13407 Berlin",,Q47083118
Berlin,72,13403,Eichborndamm,,Point(13.31462 52.57439),cinema,52.57439,13.31462,West-Reinickendorfer Lichtspielhaus,west-reinickendorfer-lichtspielhaus,,,,wikidata,"Eichborndamm 72, 13403 Berlin","Eichborndamm 72, 13403 Berlin",,Q47083127
Berlin,47,13507,Brunowstraße,,Point(13.2837254 52.5874628),cinema,52.5874628,13.2837254,Central-Lichtspiele,central-lichtspiele,,,,wikidata,"Brunowstraße 47, 13507 Berlin","Brunowstraße 47, 13507 Berlin",,Q47083247
Berlin,2,13507,Am Borsigturm,,Point(13.2870153 52.5854278),cinema,52.5854278,13.2870153,Cinestar Berlin Tegel,cinestar-berlin-tegel,Cinestar,,,wikidata,"Am Borsigturm 2, 13507 Berlin","Am Borsigturm 2, 13507 Berlin",https://www.cinestar.de/kino-berlin-tegel/,Q47083255
Berlin,2,13507,Grußdorfstraße,,Point(13.2875 52.5891),cinema,52.5891,13.2875,Filmpalast,filmpalast,,,,wikidata,"Grußdorfstraße 2, 13507 Berlin","Grußdorfstraße 2, 13507 Berlin",,Q47083360
Berlin,16,13507,Schlieperstraße,,Point(13.2843 52.58705),cinema,52.58705,13.2843,"Kinematographen-Theater, Tegel",kinematographen-theater-tegel,,,,wikidata,"Schlieperstraße 16, 13507 Berlin","Schlieperstraße 16, 13507 Berlin",,Q47083545
Berlin,16,13507,Alt-Tegel 14-,,Point(13.2803 52.58925),cinema,52.58925,13.2803,Kosmos Filmbühne,kosmos-filmb-hne,,,,wikidata,"Alt-Tegel 14-16, 13507 Berlin","Alt-Tegel 14-16, 13507 Berlin",,Q47083552
