id,name,artwork_type,artist_name,street,neighborhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
11393503043,keramiksäule,sculpture,gottfried kappen,,0509,11005005,,keramik,2023-11,file:stele heerstr 220 (willst) spandauer verkehrssäule&gottfried kappen&1937.jpg,Q124970323,category:spandauer verkehrssäule (gottfried kappen),52.513264,13.1971237
11407491425,der schreitende,statue,richard scheibe,,0104,11001001,,bronze,1989,file:skulptur am karlsbad ggü 3 (tierg) schreitender&richard scheibe&1935.jpg,Q110042301,category:schreitender (richard scheibe),52.5048918,13.3700777
11418698088,tanz,mural,frank beutel,,1001,11010010,,,2009,,Q123822967,file:mural tanzen in marzahn mehrower allee 46 berlin-marzahn.jpg,52.554607,13.5643807
11462822537,suia,mural,elliot o'donnell,,0301,11003003,,,2016,,Q123905593,file:wandmalerei stargarder str 82 (prenz) suia&askew one&2016.jpg,52.547735,13.4139352
11464490870,"""der ring"" von norbert radermacher",,,,0104,11001001,,,,,Q115926815,,52.5059546,13.3679846
11493464326,spd-würfel,sculpture,,,0202,11002002,,steel,,file:skulptur wilhelmstraße 140 (kreuz) spd würfel.jpg,Q118951174,category:spd-würfel (willy-brandt-haus),52.4995793,13.3885945
11510771098,keramik-elemente,sculpture,,,1005,11010010,,keramik,2005,file:skulptur etkar-andré-str 8 (helld) keramik elemente&enderlein rauch&20052.jpg,Q108713728,category:keramische sitzelemente (berlin-hellersdorf),52.5300932,13.5947044
11581706760,torso eines stürzenden,sculpture,,,1001,11010010,,,,,Q116739446,file:skulptur marzahner promenade 55 (marza) torso eines stürzenden&wieland förster&1985.jpg,52.5472591,13.5566907
11581711623,kind mit pony,sculpture,,,1005,11010010,,,,,Q116732726,,52.5175637,13.5844748
11581727320,reiherpaar,sculpture,,,1005,11010010,,,,,Q117046630,,52.5255591,13.5953202
11581944103,luchse,statue,lothar rechtacek,,1102,11011011,,bronze,2002,file:treskowallee fhtw loewen 2.jpg,Q115265478,"category:luchsfamilie, karlshorst",52.4921799,13.5247206
11582043915,gartenplastik mit vogeltränke,sculpture,,,1005,11010010,,,,,Q117046160,,52.5208247,13.5940173
11582069295,berliner haus,sculpture,,,1002,11010010,,,,,Q118668952,,52.5180652,13.5668948
11582086564,drei sitzende frauen,statue,manfred hübner,,1001,11010010,,sandstone,1985,file:skulptur drei sitzende frauen berlin 6v10.jpg,Q108185685,category:drei sitzende frauen (manfred hübner),52.5242976,13.5344314
11582088780,marzahn-nord (skulptur),sculpture,,,1005,11010010,,,,,Q124256542,,52.5308978,13.6163722
11582186425,liegende,sculpture,,,1001,11010010,,,,,Q108106458,,52.5551684,13.5778567
11582226256,plastische zeichen – kakteen,sculpture,,,1001,11010010,,,,,Q108198684,,52.5319021,13.5436629
11582226258,raupen,sculpture,,,1001,11010010,,,,,Q108646848,,52.5243804,13.5445708
11582234328,eisenholzstämme,sculpture,,,1005,11010010,,,,,Q108711427,,52.5291046,13.5934742
11582254000,wegweiser,sculpture,,,1001,11010010,,,,,Q108740918,,52.5631883,13.5739175
11582261758,fliegenpilz,sculpture,,,1001,11010010,,,,,Q108747360,,52.5669211,13.5717617
11582267022,marzahner geister,sculpture,christine gersch,,1001,11010010,,,1997-09-20,file:skulpturen borkheider straße (berlin-marzahn) 3v12.jpg,Q108741155,category:marzahner geister (christine gersch),52.5635567,13.5742297
11582310547,dryade - дриада,sculpture,,,1001,11010010,,,,,Q108837669,,52.5685004,13.5598668
11582310548,lebenslinien,sculpture,christine gersch,,1002,11010010,,,2001,file:skulptur lebenslinien von christine gersch am blumberger damm 12-14 (berlin-marzahn) 15v20.jpg,Q106891421,category:lebenslinien (christine gersch),52.5282116,13.5674346
11582343683,sitzelemente kugel,sculpture,,,1001,11010010,,,,,Q108952399,,52.5367629,13.5398924
11582356994,große maskenbank,sculpture,,,1002,11010010,,,,,Q106940549,,52.510553,13.564574
11582380615,kugelbrunnen,sculpture,christine gersch,,1001,11010010,,,2011,,Q106940554,file:skulptur kugelbrunnen christine gersch tagore-gymnasium berlin-marzahn.jpg,52.5529782,13.5563035
11582401741,schwarzwurzel,sculpture,,,1001,11010010,,,,,Q107138501,,52.5690706,13.5576553
11582418900,wasserlinien,mosaic,,,1001,11010010,,,,,Q106940567,,52.5426378,13.5739812
11582438807,eingangsgestaltung tiermotive,relief,,,1001,11010010,,,,,Q108179738,,52.5227709,13.5449958
11583703258,reversed dunk,sculpture,studio kim/illi,,0201,11002002,,,2023,file:skulptur reversed dunk studio kim illi warschauer brücke berlin-friedrichshain 03.jpg,Q131548689,"category:reversed dunk (warschauer brücke, berlin)",52.5057684,13.4487177
11583734965,brunnenskulptur,sculpture,,,1001,11010010,,,,,Q108560838,,52.5520046,13.5624631
11583767983,plastische zeichen – erdwürmer,sculpture,,,1001,11010010,,,,,Q108545311,,52.5370529,13.5552654
11583789078,"knabe, fisch, frosch",sculpture,,,1001,11010010,,,,,Q109388108,,52.5649249,13.5732054
11584831860,tropfen und ringe,mural,1010,,1101,11011011,,,2017-07,,Q124424353,file:wandmalerei erich-kurz-str 9 (frife) tropfen und ringe&1010&2017.jpg,52.4977753,13.5209577
11585279664,eine frage der haltung,mural,zebo,,1101,11011011,,,2019-09-13,,Q124425529,file:wandmalerei am tierpark 3 (frife) eine frage der haltung&zebu&2019.jpg,52.5085501,13.519895
11591702136,knotenpunkt,sculpture,michael sailstorfer,,0405,11004004,,,,,,,52.5083184,13.2794422
11622453292,miami,statue,,,0202,11002002,,,,,,,52.4959326,13.3879473
11622889812,weltkugel,sculpture,alfred paul trenkel,,0801,11008008,,bronze,1976,file:skulptur die weltkugel alfred paul trenkel sonnenallee berlin-neukölln.jpg,Q116189335,category:kugelsonnenuhr mit bogen (alfred paul trenkel),52.4644807,13.4740974
11630028498,volk ding zero,statue,georg baselitz,,0102,11001001,,,,file:skulptur invalidenstr 51 (moabit) volk ding zero&georg baselitz&2009.jpg,Q118644032,category:volk ding zero,52.5282829,13.3722166
11634254021,junges paar,sculpture,rolf winkler,,1101,11011011,,bronze,,file:skulptur dolgenseestr 11 (frife) junges paar&rolf winkler&1976.jpg,Q115481119,category:junges paar (rolf winkler),52.4930715,13.5059868
11648825123,no tourist area,mural,,,0202,11002002,,,,,,,52.5046425,13.4241474
11664813210,großer würfel,sculpture,matschinsky-denninghoff,,0605,11006006,,steel,,file:dahlem koserstraße 20 großer würfel.jpg,Q110845471,category:großer würfel (matschinsky-denninghoff),52.4617187,13.2942051
11691089581,"wenn, dann …",sculpture,erich wiesner,,0605,11006006,,metal,1985,"file:skulptur otto-von-simson-str 16 (dahlem) was, dann&erich wiesner&1985.jpg",Q124736854,"category:was, dann (erich wiesner)",52.4529811,13.2896854
11693763049,blindes mädchen mit führhund,sculpture,hildegard reinschim,,0601,11006006,,bronze,,file:skulptur rothenburgstr 14 (stegl) blindes mädchen mit führhund&h reinsch&19632.jpg,Q115089148,category:blindes mädchen mit führhund (hildegard reinsch),52.4557388,13.3151945
11694845941,schäfer mit hund und schafen,sculpture,werner richter,,1110,11011011,,bronze,1982,file:schäfer sandinostraße berlin 2022-03-05 11.jpg,Q111127183,"category:schäfer mit hund und schafen (werner richter, berlin)",52.5357991,13.4853074
11697773002,tröpfelbrunnen,sculpture,,,1111,11011011,,,,,Q113462610,,52.5240851,13.4825869
11700625589,steinsofa mit kissen,sculpture,,,1109,11011011,,,,,Q115205933,,52.5653253,13.5017869
11700625590,japanisches tor,sculpture,,,1109,11011011,,,,,Q115193367,,52.5774233,13.503702
11700625591,ringstadien,sculpture,,,1112,11011011,,,,,Q115183615,,52.5029436,13.4763676
11700625592,sitzstein mit tiermotiven,sculpture,,,1110,11011011,,,,,Q115283125,,52.5500153,13.5075577
11701257945,fruchtbringende erde,sculpture,,,1109,11011011,,,,,Q108477072,,52.56695,13.5273765
11701257946,regentropfen,sculpture,,,1109,11011011,,,,,Q108471449,,52.5663582,13.5007904
11701257947,regenbogen,sculpture,,,1109,11011011,,,,,Q108464035,,52.5657456,13.5014959
11701257948,gräser im wind,sculpture,,,1109,11011011,,,,,Q108463979,,52.5669688,13.5000783
11701257949,blick aus dem fenster,sculpture,,,1102,11011011,,,,,Q110282570,,52.4893013,13.5221402
11701257950,eichenholzstele,sculpture,,,1109,11011011,,wood,,file:eichenholzstele berlin 2v5.jpg,Q108463742,category:eichenholzstele,52.5638315,13.5144295
11701472465,landing eagle,sculpture,lovemore bonjisi,,1101,11011011,,,2010,,Q118875410,,52.505251,13.526661
11701472466,seelöwe auf einer kugel,sculpture,otto maerker,,1101,11011011,,bronze,1963,,Q117481352,,52.5051852,13.5287294
11701472467,frau mit lamm,sculpture,peter kern,,1109,11011011,,bronze,,file:skulptur frau mit lamm berlin 4v4.jpg,Q108478348,category:frau mit lamm (peter kern),52.5675047,13.5181712
11724908465,lifetime,mural,innerfields,,0106,11001001,,,,,,,52.565889,13.3898591
11745774397,heizen,installation,,,0106,11001001,,,,,,,52.5518452,13.3749408
11747638676,not caring is no option,mural,hera,,0105,11001001,,,2023-07,,Q125760901,file:wandmalerei müllerstr 174 (wedding) no caring is no option&hera&2023.jpg,52.5412183,13.3677054
11765962771,hockende,statue,,,1002,11010010,,,,file:theater am park (berlin-biesdorf) 1v2.jpg,Q114858700,category:hockende (theater am park),52.5107636,13.5640247
11773652036,fredric chopin,sculpture,,,0101,11001001,,ceramic,,,,,52.5244725,13.4009694
11778575154,die entwicklungsgeschichte der rüsseltiere,mosaic,otraud lerch,,1101,11011011,,,1989,,,,52.5026977,13.5325005
11794882935,beamter / geschäftsmann,,,,0102,11001001,,bronze,,,Q116233842,"category:businessman (alt-moabit 101, berlin-moabit)",52.5243257,13.3470821
11795253859,esc - enter,installation,rolf wicker,,0101,11001001,,,,,,,52.5203011,13.3914357
11822029511,himmel über nöldnerplatz,installation,christian hasucha,,1112,11011011,,,2020,file:skulptur christian hasucha himmel über nöldnerplatz berlin 06.jpg,Q134486585,category:himmel über nöldnerplatz (christian hasucha),52.5024538,13.4853931
11828475773,jakarta,mural,darbotz,,0102,11001001,,,24. Oktober 2021,,Q125511716,file:wandmalerei hedwig-porschütz-str 13 (moabit) jakarta meets berlin&darbotz&2021.jpg,52.534585,13.3653585
11828475774,berlin,mural,snyder,,0102,11001001,,,24. Oktober 2021,,Q125511776,file:wandmalerei hedwig-porschütz-str 5 (moabit) jakarta meets berlin&snyder&2021.jpg,52.5341997,13.3657272
11829154965,sinnende,statue,siegfried krepp,,0201,11002002,,bronze,1975,,Q109926075,"category:sitzende (siegfried krepp, berlin-friedrichshain)",52.511048,13.4690389
11832963113,die unschuld,mural,demut,,1102,11011011,,,,,Q125537323,file:wandmalerei odinstr 5 (karlh) die unschuld&demut&2022.jpg,52.4903292,13.5135095
11870229870,mäander,sculpture,susanne specht,,1001,11010010,,iron,2020,file:mäander susanne specht berlin 2v3.jpg,Q108171549,category:mäander (susanne specht),52.5387662,13.5642662
11930244334,liegendes pferd,statue,hans mettel,,0104,11001001,,granite,1989,file:skulptur am karlsbad (tierg) liegendes pferd&hans mettel&1966.jpg,Q117794041,category:liegendes pferd (hans mettel),52.5040401,13.3714555
11944043841,puttengruppe mit zwei hasen,statue,,,0102,11001001,,,,,Q117220079,file:20240530 xl 0710-puttengruppe mit zwei hasen 2.jpg,52.5258696,13.3480808
11967834028,beauty teddy,statue,,,0701,11007007,,,,,Q109208594,,52.5021784,13.3461059
11986923736,löwe,statue,,,0303,11003003,,,,,,,52.5937402,13.4607068
11993486395,zwei schweine,statue,,,0308,11003003,,wood,,,,,52.6031761,13.3982483
11994690240,panzernashorn,statue,rico rensmeyer,,0104,11001001,,bronze,2024,file:skulptur hardenbergplatz 8 (tierg) panzernashorn&rico rensmeyer&2024.jpg,Q130609857,category:panzernashorn (rico rensmeyer),52.5087205,13.3354286
12028991900,café moskau,mosaic,bert heller,,0101,11001001,,,1964,,Q105756510,file:mosaik karl-marx-allee 34 (mitte) café moskau bert heller 1964.jpg,52.5197119,13.4225463
12033039301,elemente des kindlichen spiels,relief,erwin damerow,,0911,11009009,,,,,Q111149284,file:relief wall elemente des kindlichen spiels erwin damerow berlin.jpg,52.4547872,13.6209672
12033040773,turnhalle mit sportpiktogrammen,mural,,,1001,11010010,,,,,Q123921053,,52.5535001,13.5570035
12033043185,aufbau der republik,mural,max lingner,,0101,11001001,,,1950,,,file:aufbau der republik-panorama.jpg,52.5096168,13.3838354
12047225220,fuchs,statue,hans hauffe,,0402,11004004,,granite,,file:skulptur fuchs hans hauffe konstanzer straße 23 berlin-wilmersdorf 03.jpg,Q127375353,category:fox (hans hauffe),52.491576,13.3085877
12051575297,die kauernde,sculpture,katharina szelinski-singer,,0701,11007007,,sandstone,1956,https://commons.wikimedia.org/wiki/file:kauernde_wartburgplatz_berlin.jpg,,,52.4878681,13.3459253
12057874649,rosa luxemburg,sculpture,rolf biebl,,0101,11001001,,metal,,,,file:skulptur_linienstr_15_(mitte)_rosa_luxemburg-rolf_biebl-2009.jpg,52.5271139,13.4141012
12067146452,schwimmerin,statue,jenny mucchi-wiegmann,,0101,11001001,,bronze,2020-09-06,file:skulptur volkspark am weinbergsweg (mitte) die schwimmerin&jenny mucchi-wiegmann&19652.jpg,Q129259254,"category:schwimmerin (jenny mucchi-wiegmann, berlin)",52.5324272,13.4028964
12077264888,"""nicht mehr zu sehen""",sculpture,,,0703,11007007,,ceramic,,,,,52.4836147,13.3980406
12085505337,große frauenfigur ii,sculpture,,,0405,11004004,,,,,,,52.5206972,13.2779086
12085505348,große frauenfigur i,sculpture,,,0405,11004004,,,,,,,52.5207808,13.2779603
12087171810,gap to feed,installation,manon awst;benjamin walther,,0101,11001001,,,2017,,,,52.5270242,13.4106207
12094642220,abu markubs,statue,reinhard dachlauer,,0104,11001001,,,,,,,52.508242,13.3355318
12094642221,wildschwein,statue,fritz behn,,0104,11001001,,,,,Q117748201,,52.5089952,13.337479
12094642222,orang-utan,statue,fritz behn,,0104,11001001,,,,,,,52.506342,13.3378029
12094642223,knut,statue,,,0104,11001001,,,,,,,52.5103835,13.3372691
12094642224,blindenhund,statue,,,0104,11001001,,,,,,,52.509901,13.335487
12108469764,wildschwein,statue,karl wenke,,0104,11001001,,,1952,file:skulptur wildschwein karl wenke großer tiergarten berlin 02.jpg,Q117832686,category:wild boar (karl wenke),52.5167952,13.3584548
12110464180,die krähe,statue,arie van selm,,0701,11007007,,bronze,,file:skulptur die krähe arie van selm euref-campus berlin-schöneberg 02.jpg,Q125499663,category:large crow ii (euref-campus berlin),52.4805502,13.3557031
12119950043,threesome,sculpture,ewerdt hilgemann,,0701,11007007,,steel,2021-06-14,file:skulptur torgauer str 14 (schön) threesome&ewerdt hilgemann&20133.jpg,Q110254177,category:threesome (ewerdt hilgemann),52.4800518,13.3541773
12120008215,cord 810/812,sculpture,,,0701,11007007,,,,file:skulptur automobil cord 810812 1937 euref-campus berlin-schöneberg 03.jpg,Q129319242,category:cord 810/812 (euref-campus),52.4805639,13.3549202
12123927871,araberjährling,statue,hans joachim ihle,,0602,11006006,,bronze,1971,,Q117815104,file:skulptur celsiusstr 4 (lifel) araberjährling&hans-joachim ihle&1971.jpg,52.4161357,13.3140429
12138193904,wasserträgerin,statue,adelheid koenigs,,0602,11006006,,bronze,1932,,,,52.4299543,13.2890988
12138193905,heidener friedenstisch,installation,hans ruedi fricker,,0602,11006006,,,2010,,,,52.4296639,13.2893463
12152156175,spiegelwelten,installation,erika klagge,,0904,11009009,,mirror-polished stainless steel,2007,,Q110425463,category:kopfbewegung (berlin-adlershof),52.4385405,13.5105324
12159761478,bärenbrunnen,sculpture,,,0404,11004004,,stone,,,,,52.4911233,13.2367991
12167762836,spielstein,sculpture,christine dewerny,,0909,11009009,,sandstone,1995,,,,52.4635343,13.5235734
12167762837,kinderspiele,relief,unknown,,0909,11009009,,stucco on concrete,1964,,,,52.4633189,13.5248209
12167762838,drei weise,sculpture,"igor jerschow, christine gerschyes",,0909,11009009,,"sandstone, mosaic",2004,,,,52.4620937,13.5234816
12167762839,zauberer,sculpture,"igor jerschow, christine gerschyes",,0909,11009009,,artificial stone with colored tesserae,2004,,,,52.4621237,13.5231963
12197690144,unterwegs,sculpture,dietrich arlt-aeras,,0701,11007007,,steel,,,Q110575693,"file:skulptur unterwegs, grunewaldstraße 6-7, dietrich arlt-aeras, 20140704 5.jpg",52.4905928,13.3576575
12201283945,gründer geist,sculpture,inges idee,,0401,11004004,,steel,,file:skulptur gründer geist inges idee gotzkowskybrücke berlin-charlottenburg 07.jpg,Q133284136,category:gründer geist (inges idee),52.5222248,13.3288543
12202041210,hommage an ben wagin,mural,,,0401,11004004,,,2021,file:charlottenburg niebuhrstraße ben wagin.jpg,Q111039489,category:ben wagin (gita & mate),52.5044257,13.3084697
12239509842,roter niedersachsen-elefant,statue,,,0101,11001001,,,,file:skulptur roter niedersachsachsen-elefant vertretung des landes niedersachsen beim bund ebertstraße berlin.jpg,Q130475193,"category:roter niedersachsen-elefant (vertretung des landes niedersachsen beim bund, berlin-mitte)",52.5125266,13.3774151
12241453051,sowjetsoldaten beschützen den aufbau der ddr,relief,,,1102,11011011,,concrete,1956-1957,,,"file:berlin-karlshorst, treskowhöfe, relief.jpg",52.4905651,13.5272455
12272924122,dynamische struktur,sculpture,erich f. reuter,,0701,11007007,,concrete,1968,,Q130600872,file:fritz-elsas-straße 8 (berlin-schöneberg).jpg,52.4807937,13.3379055
12276908200,tafel,sculpture,,,0909,11009009,,mosaic stones on concrete,,,,,52.4612068,13.5470055
12276976901,kleiner drachen,sculpture,,,0909,11009009,,mosaic stones on concrete,,,,,52.4610287,13.5469414
12276976902,obelisk,sculpture,,,0909,11009009,,mosaic stones on concrete,,,,,52.4609418,13.5472265
12276976907,drache,sculpture,,,0909,11009009,,mosaic stones on concrete,,,,,52.4610363,13.5470768
12288167193,figurengruppen,sculpture,hans klakow,,0507,11005005,,terracotta,1928,file:figurengruppen hans klakow berlin-spandau 2023 001.jpg,,category:figurengruppen (hans klakow),52.5470571,13.2094796
12288167194,figurengruppen,sculpture,hans klakow,,0507,11005005,,terracotta,1928,file:figurengruppen hans klakow berlin-spandau 2023 002.jpg,,category:figurengruppen (hans klakow),52.5467795,13.2093202
12299522637,die sinnende,statue,horst brühmann,,1101,11011011,,bronze,1973,,,,52.5064921,13.5317719
12299522638,nashorn,statue,ray chataira,,1101,11011011,,scrap metal,,,,,52.5073683,13.5316264
12299522658,bär,statue,georg wrba,,1101,11011011,,bronze,1910,,,,52.4992853,13.5301875
12318208578,frauenbüste clara zetkin,bust,,,0911,11009009,,bronze,1984,,,,52.4536156,13.6371066
12328246028,jan amos comenius,sculpture,knud knudsen,,0402,11004004,,,,,,file:relief_brandenburgische_str_5_(wilmd)_jan_amos_comenius.jpg,52.487892,13.3184493
12358132694,sisyphus wins,sculpture,simon deppierraz,,0301,11003003,,,,,Q117087184,,52.5510847,13.4228782
12382170992,der denker,statue,sabina grzimek,,0101,11001001,,bronze,,file:skulpturengruppe sieben gesten des aufrechten ganges sabina grzimek garnisonkirchplatz berlin 02.jpg,,category:sieben gesten des aufrechten ganges (garnisonkirchplatz),52.5220282,13.4019476
12384212157,berliner bär,statue,günter anlauf,,1204,11012012,,aluminium,1983,file:a 111 (berlin-heiligensee).jpg,Q61767623,category:berliner meilenstein & bärenskulptur (berlin-heiligensee),52.627946,13.2416804
12384340476,polytechnisches wissen,sculpture,friedrich b. henkel,,0201,11002002,,bronze,,file:skulptur singerstr 87 (frhai) polytechnisches wissen&friedrich berhard henkel&1969.jpg,Q110404146,category:polytechnisches wissen (friedrich b. henkel),52.5154992,13.4303972
12420834185,frosch,sculpture,,,0202,11002002,,ceramic,,,,,52.4984428,13.4060987
12459761793,skulptur zum durchschreiten,sculpture,barna von sartory,,0106,11001001,,steel,1967,file:gesundbrunnen skulptur zum durchschreiten-002.jpg,Q117469489,category:skulptur zum durchschreiten (barna von sartory),52.5572062,13.373567
12468528409,lupo,sculpture,peter wächtler,,0604,11006006,,bronze,,,,,52.4422033,13.2382522
