id,brand,shop,amenity,operator_original,brand_original,addr:street,addr:housenumber,addr:postcode,level,wheelchair_access,service_copy,service_print,service_app_operated,service_barcode_scanner,service_bluetooth,service_display_operated,service_label_printer,locker_type,service_parcel_mail_in,service_parcel_pickup,note,note_de,description,geometry,latitude,longitude,opening_hours,website,source,last_checked,data_source,operator,district,neighborhood_id,neighborhood
5670502226,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3890773 52.4351557),52.4351557,13.3890773,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0704,Mariendorf
5715605320,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,Doppelschrank,POINT (13.4220821 52.5135948),52.5135948,13.4220821,24/7,,,,OpenStreetMap,DHL,Mitte,0101,Mitte
5716092214,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2888338 52.4169216),52.4169216,13.2888338,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
5765680723,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.402418 52.3916658),52.3916658,13.402418,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0706,Lichtenrade
5766827263,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.390437 52.3981632),52.3981632,13.390437,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0706,Lichtenrade
5798338461,Amazon,,parcel_locker,amazon,Amazon Hub,,,,,,,,,,,,,,yes,yes,,,,POINT (13.2222411 52.5367008),52.5367008,13.2222411,,,,,OpenStreetMap,Amazon,Spandau,0502,Haselhorst
5798345138,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.2085279 52.5589337),52.5589337,13.2085279,,,,,OpenStreetMap,Amazon,Spandau,0507,Hakenfelde
5798346112,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.2106088 52.5588798),52.5588798,13.2106088,,,,,OpenStreetMap,DHL,Spandau,0507,Hakenfelde
5822665028,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.315362 52.480725),52.480725,13.315362,,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
5843976445,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,yes,,,,,POINT (13.2144036 52.5633743),52.5633743,13.2144036,,,,,OpenStreetMap,Unknown,Spandau,0507,Hakenfelde
5868743460,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.314111 52.4195197),52.4195197,13.314111,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
5869030685,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.4010687 52.5811566),52.5811566,13.4010687,,,,,OpenStreetMap,DHL,Pankow,0311,Niederschönhausen
5871546788,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.259262 52.543882),52.543882,13.259262,,,,,OpenStreetMap,DHL,Spandau,0503,Siemensstadt
5893499250,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5357569 52.4398854),52.4398854,13.5357569,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0907,Adlershof
5938602992,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.2104213 52.5274575),52.5274575,13.2104213,,,,,OpenStreetMap,DHL,Spandau,0509,Wilhelmstadt
5991647488,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4101096 52.5819367),52.5819367,13.4101096,,,,,OpenStreetMap,DHL,Pankow,0311,Niederschönhausen
5992981709,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4077496 52.5049428),52.5049428,13.4077496,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0202,Kreuzberg
5999277684,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,,,,,,,,,,yes,yes,,,,POINT (13.3654682 52.5720902),52.5720902,13.3654682,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
6015818071,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.490244 52.5435657),52.5435657,13.490244,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1110,Alt-Hohenschönhausen
6051112256,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5017926 52.5155153),52.5155153,13.5017926,,,,,OpenStreetMap,DHL,Lichtenberg,1103,Lichtenberg
6138753339,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4347236 52.5501163),52.5501163,13.4347236,,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
6139680976,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.2913339 52.5829868),52.5829868,13.2913339,,,,,OpenStreetMap,DHL,Reinickendorf,1202,Tegel
6253322800,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3471595 52.5524383),52.5524383,13.3471595,,,,,OpenStreetMap,Amazon,Mitte,0105,Wedding
6269482158,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.1705572 52.5346712),52.5346712,13.1705572,,,,,OpenStreetMap,DHL,Spandau,0501,Spandau
6292562766,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.4991885 52.510153),52.510153,13.4991885,,,,,OpenStreetMap,Amazon,Lichtenberg,1112,Rummelsburg
6310297673,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,-1,,,,,,,,,,yes,yes,,,,POINT (13.324884 52.4616232),52.4616232,13.324884,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0601,Steglitz
6310367718,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3456208 52.5526166),52.5526166,13.3456208,Mo-Sa 07:00-22:00,,,,OpenStreetMap,DHL,Mitte,0105,Wedding
6340725851,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5303744 52.4515858),52.4515858,13.5303744,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
6409637000,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5251702 52.4632271),52.4632271,13.5251702,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0909,Oberschöneweide
6507240392,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.377377 52.4921449),52.4921449,13.377377,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0202,Kreuzberg
6589741385,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5922875 52.4528768),52.4528768,13.5922875,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0910,Köpenick
6598675725,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4519316 52.5374798),52.5374798,13.4519316,,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
6764573678,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3339701 52.4294868),52.4294868,13.3339701,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0603,Lankwitz
6853740042,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,yes,,,,,,,,,yes,yes,,,,POINT (13.3279374 52.5306307),52.5306307,13.3279374,,,,,OpenStreetMap,DHL,Mitte,0102,Moabit
6906860075,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,no,,,,,,,,cabinet,yes,yes,,,,POINT (13.4444288 52.5044833),52.5044833,13.4444288,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
6939307568,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.38935 52.4640626),52.4640626,13.38935,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0703,Tempelhof
6980579299,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4618676 52.469329),52.469329,13.4618676,24/7,,,,OpenStreetMap,DHL,Neukölln,0801,Neukölln
6987725364,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.416895 52.4801225),52.4801225,13.416895,24/7,,survey,,OpenStreetMap,DHL,Neukölln,0801,Neukölln
7024393698,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4314436 52.4922137),52.4922137,13.4314436,24/7,,,,OpenStreetMap,DHL,Neukölln,0801,Neukölln
7093716973,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3169719 52.5863975),52.5863975,13.3169719,,,,,OpenStreetMap,DHL,Reinickendorf,1211,Borsigwalde
7194206541,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4350458 52.5015729),52.5015729,13.4350458,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0202,Kreuzberg
7232733031,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3790672 52.4394779),52.4394779,13.3790672,24/7,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0704,Mariendorf
7286608500,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,-1,,,,,,,,,cabinet,yes,yes,,,frei zugänglich während der Öffnungszeiten der Neukölln Arcaden,POINT (13.4322646 52.4823326),52.4823326,13.4322646,,,,,OpenStreetMap,Amazon,Neukölln,0801,Neukölln
7304368583,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.1640602 52.5217523),52.5217523,13.1640602,,,,,OpenStreetMap,DHL,Spandau,0504,Staaken
7319609717,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3770156 52.5612373),52.5612373,13.3770156,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
7323508202,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.1641352 52.5193837),52.5193837,13.1641352,,,,,OpenStreetMap,DHL,Spandau,0504,Staaken
7326084531,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.1946957 52.5480124),52.5480124,13.1946957,,,,,OpenStreetMap,DHL,Spandau,0501,Spandau
7330332000,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.2297811 52.6248801),52.6248801,13.2297811,,,,,OpenStreetMap,DHL,Reinickendorf,1204,Heiligensee
7366431485,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,-1,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4344691 52.4783804),52.4783804,13.4344691,24/7,,,,OpenStreetMap,DHL,Neukölln,0801,Neukölln
7413854024,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4778155 52.5225357),52.5225357,13.4778155,,,,,OpenStreetMap,DHL,Lichtenberg,1103,Lichtenberg
7413994981,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4869189 52.4967644),52.4967644,13.4869189,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1112,Rummelsburg
7530005416,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3330276 52.4783858),52.4783858,13.3330276,,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
7533526656,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3414016 52.4791764),52.4791764,13.3414016,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0701,Schöneberg
7542235840,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,im Zugangsbereich zur S- und U-Bahn,POINT (13.3281172 52.477713),52.477713,13.3281172,,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
7553356381,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5902367 52.5171261),52.5171261,13.5902367,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1003,Kaulsdorf
7553383851,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5853433 52.5207632),52.5207632,13.5853433,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1005,Hellersdorf
7615989806,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3487077 52.5520708),52.5520708,13.3487077,24/7,,,,OpenStreetMap,DHL,Mitte,0105,Wedding
7617524320,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2589543 52.4351327),52.4351327,13.2589543,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0604,Zehlendorf
7649805876,Independent Retailer,,parcel_locker,DHL,DHL Packstation,Kniprodestraße,26,,0,,,,no,,,,,cabinet,yes,yes,,,,POINT (13.4458502 52.5346071),52.5346071,13.4458502,24/7,,survey,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
7650575350,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3011309 52.5172661),52.5172661,13.3011309,24/7,,,,OpenStreetMap,DHL,Charlottenburg-Wilmersdorf,0401,Charlottenburg
7726470409,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.4959746 52.4653099),52.4653099,13.4959746,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
7734367993,Amazon,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3660146 52.5606553),52.5606553,13.3660146,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
7764717245,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5560641 52.4550843),52.4550843,13.5560641,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0909,Oberschöneweide
7765104496,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5132427 52.4682604),52.4682604,13.5132427,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0909,Oberschöneweide
7765728137,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.6009166 52.4401486),52.4401486,13.6009166,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0910,Köpenick
7812554564,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4247877 52.4585621),52.4585621,13.4247877,24/7,,,,OpenStreetMap,DHL,Neukölln,0802,Britz
7865382719,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.4052673 52.4040477),52.4040477,13.4052673,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0706,Lichtenrade
7890643406,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4204158 52.3927684),52.3927684,13.4204158,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0706,Lichtenrade
7894359207,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4535133 52.4297375),52.4297375,13.4535133,,,,,OpenStreetMap,DHL,Neukölln,0805,Gropiusstadt
7954983957,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,yes,,cabinet,yes,yes,,,,POINT (13.5482132 52.4311811),52.4311811,13.5482132,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0907,Adlershof
8003882942,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5054025 52.4590106),52.4590106,13.5054025,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
8048133831,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3670125 52.4624699),52.4624699,13.3670125,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0701,Schöneberg
8152276027,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.3788908 52.5652703),52.5652703,13.3788908,24/7,,,,OpenStreetMap,DHL,Mitte,0106,Gesundbrunnen
8170229826,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4032015 52.5916326),52.5916326,13.4032015,,,,,OpenStreetMap,DHL,Pankow,0312,Rosenthal
8230587149,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,0,yes,,,,,,,,cabinet,yes,yes,,,Schrank,POINT (13.4955555 52.5049744),52.5049744,13.4955555,24/7,,,,OpenStreetMap,DHL,Lichtenberg,1112,Rummelsburg
8251819466,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4372854 52.5565495),52.5565495,13.4372854,,,,,OpenStreetMap,DHL,Pankow,0302,Weißensee
8251819467,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4405328 52.5503626),52.5503626,13.4405328,,,,,OpenStreetMap,DHL,Pankow,0302,Weißensee
8260370872,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,yes,no,,cabinet,yes,yes,"""Packstation Kompakt""; solarstrombetrieben",,,POINT (13.4247924 52.4586382),52.4586382,13.4247924,24/7,,,,OpenStreetMap,DHL,Neukölln,0802,Britz
8287842159,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3280783 52.5653794),52.5653794,13.3280783,,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
8287978463,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4494079 52.4556639),52.4556639,13.4494079,24/7,,,,OpenStreetMap,DHL,Neukölln,0802,Britz
8308528337,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.3773135 52.4675792),52.4675792,13.3773135,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0703,Tempelhof
8309494540,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3626492 52.6007599),52.6007599,13.3626492,,,,,OpenStreetMap,DHL,Reinickendorf,1210,Märkisches Viertel
8328962879,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3297573 52.5644902),52.5644902,13.3297573,,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
8431899647,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5787391 52.5500865),52.5500865,13.5787391,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
8438668087,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.187965 52.5282499),52.5282499,13.187965,24/7,,,,OpenStreetMap,DHL,Spandau,0509,Wilhelmstadt
8483704485,Independent Retailer,,parcel_locker,Amazon,Amazon,,,,,,,,,,,,,cabinet,,yes,,,,POINT (13.2147318 52.6108443),52.6108443,13.2147318,,,,,OpenStreetMap,Amazon,Reinickendorf,1204,Heiligensee
8558452850,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3412536 52.4761219),52.4761219,13.3412536,,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0701,Schöneberg
8599347311,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2071287 52.554367),52.554367,13.2071287,,,,,OpenStreetMap,DHL,Spandau,0501,Spandau
8618548369,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5635163 52.549624),52.549624,13.5635163,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
8639855312,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.4401591 52.5058898),52.5058898,13.4401591,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
8653903712,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,yes,,yes,,cabinet,yes,yes,,,,POINT (13.5611942 52.4924572),52.4924572,13.5611942,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
8655903824,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,cabinet,yes,yes,,,,POINT (13.5598197 52.4869592),52.4869592,13.5598197,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1002,Biesdorf
8688168726,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.2969686 52.5903399),52.5903399,13.2969686,,,,,OpenStreetMap,DHL,Reinickendorf,1202,Tegel
8907427873,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.6577765 52.4139893),52.4139893,13.6577765,,,,,OpenStreetMap,DHL,Treptow-Köpenick,0914,Müggelheim
8916555561,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3812684 52.5348867),52.5348867,13.3812684,06:00-22:00,,,,OpenStreetMap,DHL,Mitte,0101,Mitte
8933047022,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.5551176 52.434004),52.434004,13.5551176,24/7,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0907,Adlershof
8946506457,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.5363316 52.5331653),52.5331653,13.5363316,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
8967783666,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3191393 52.6110558),52.6110558,13.3191393,,,,,OpenStreetMap,DHL,Reinickendorf,1207,Waidmannslust
9046431391,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.437257 52.4234188),52.4234188,13.437257,24/7,,,,OpenStreetMap,Amazon,Neukölln,0803,Buckow
9080829129,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.5616117 52.4458708),52.4458708,13.5616117,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0910,Köpenick
9127604320,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3078866 52.5743281),52.5743281,13.3078866,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
9127607202,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3078462 52.5729941),52.5729941,13.3078462,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
9158154430,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.40711 52.4444678),52.4444678,13.40711,24/7,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0704,Mariendorf
9166121507,DHL,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.4136732 52.5607734),52.5607734,13.4136732,24/7,,,,OpenStreetMap,DHL,Pankow,0307,Pankow
9174019281,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,yes,,,,,,,,cabinet,returns_only,yes,,,,POINT (13.3040598 52.409941),52.409941,13.3040598,24/7,,,,OpenStreetMap,Amazon,Steglitz-Zehlendorf,0602,Lichterfelde
9233775685,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.3222702 52.5665936),52.5665936,13.3222702,24/7,,,,OpenStreetMap,Amazon,Reinickendorf,1201,Reinickendorf
9240510865,Independent Retailer,,parcel_locker,,rewe,,,,,,,,,,,,,,,,,,,POINT (13.365664 52.5317238),52.5317238,13.365664,,,,,OpenStreetMap,Unknown,Mitte,0102,Moabit
9243872691,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,,,,,yes,,yes,,cabinet,returns_only,yes,,,,POINT (13.4522331 52.490316),52.490316,13.4522331,24/7,,,,OpenStreetMap,Amazon,Treptow-Köpenick,0901,Alt-Treptow
9254725011,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.2867946 52.4171033),52.4171033,13.2867946,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
